voxel_x,voxel_y,voxel_z,center_x,center_y,center_z,mean_x,mean_y,mean_z,first_seen_time,last_seen_time,lifespan_sec,total_point_hits,observed_frames,active_time_bins
-1,-34,-6,-0.250000000,-16.750000000,-2.750000000,-0.312936544,-16.523967743,-2.882945299,1658137043.724911451,1658137043.724911451,0.000000000,1,1,1
-1,-34,-3,-0.250000000,-16.750000000,-1.250000000,-0.455659121,-16.940078100,-1.290276925,1658137043.924834490,1658137044.424809933,0.499975443,3,3,1
-1,-34,-1,-0.250000000,-16.750000000,-0.250000000,-0.434115164,-16.821914911,-0.127461341,1658137043.724911451,1658137044.824914217,1.100002766,8,6,1
-1,-34,0,-0.250000000,-16.750000000,0.250000000,-0.374753105,-16.754959924,0.268948770,1658137043.724911451,1658137044.824914217,1.100002766,7,6,1
-1,-34,1,-0.250000000,-16.750000000,0.750000000,-0.433821648,-16.771683502,0.750908041,1658137043.724911451,1658137044.424809933,0.699898481,5,5,1
-1,-34,2,-0.250000000,-16.750000000,1.250000000,-0.424920589,-16.788645554,1.386757493,1658137043.524831533,1658137044.624745369,1.099913836,5,4,1
-1,-34,3,-0.250000000,-16.750000000,1.750000000,-0.379509871,-16.823994001,1.831287205,1658137043.524831533,1658137044.624745369,1.099913836,6,5,1
-1,-34,4,-0.250000000,-16.750000000,2.250000000,-0.452356741,-16.807598877,2.296863770,1658137043.524831533,1658137044.824914217,1.300082684,10,6,1
-1,-34,5,-0.250000000,-16.750000000,2.750000000,-0.351688777,-16.714563642,2.854664496,1658137043.524831533,1658137044.624745369,1.099913836,7,5,1
-1,-34,6,-0.250000000,-16.750000000,3.250000000,-0.375758874,-16.738717651,3.359853172,1658137043.924834490,1658137044.724828005,0.799993515,5,4,1
-1,-34,7,-0.250000000,-16.750000000,3.750000000,-0.319358657,-16.667307854,3.831394156,1658137043.924834490,1658137044.724828005,0.799993515,6,5,1
-1,-34,8,-0.250000000,-16.750000000,4.250000000,-0.319300465,-16.651592731,4.341144800,1658137043.924834490,1658137044.324722767,0.399888277,4,4,1
-1,-34,9,-0.250000000,-16.750000000,4.750000000,-0.314364470,-16.849592421,4.795688311,1658137043.924834490,1658137044.824914217,0.900079727,9,6,1
-1,-34,10,-0.250000000,-16.750000000,5.250000000,-0.326720092,-16.795557737,5.238990188,1658137043.924834490,1658137044.724828005,0.799993515,8,7,1
-1,-34,11,-0.250000000,-16.750000000,5.750000000,-0.332380431,-16.755930159,5.659920639,1658137044.024915218,1658137044.724828005,0.699912786,9,7,1
-1,-34,12,-0.250000000,-16.750000000,6.250000000,-0.344897881,-16.773755709,6.162705739,1658137044.124754429,1658137044.724828005,0.600073576,6,5,1
-1,-34,13,-0.250000000,-16.750000000,6.750000000,-0.359002416,-16.696102778,6.765428940,1658137044.024915218,1658137044.724828005,0.699912786,6,5,1
-1,-34,14,-0.250000000,-16.750000000,7.250000000,-0.358729551,-16.611535390,7.254931768,1658137044.024915218,1658137044.724828005,0.699912786,3,3,1
-1,-34,15,-0.250000000,-16.750000000,7.750000000,-0.365932614,-16.669898987,7.619359970,1658137044.724828005,1658137044.724828005,0.000000000,1,1,1
-1,-34,16,-0.250000000,-16.750000000,8.250000000,-0.366955191,-16.585517883,8.063171387,1658137044.724828005,1658137044.724828005,0.000000000,1,1,1
-1,-33,-20,-0.250000000,-16.250000000,-9.750000000,-0.069565393,-16.238998413,-9.633788109,1658137044.324722767,1658137044.324722767,0.000000000,1,1,1
-1,-33,-19,-0.250000000,-16.250000000,-9.250000000,-0.019802021,-16.107289314,-9.264194012,1658137044.324722767,1658137044.424809933,0.100087166,2,2,1
-1,-33,-18,-0.250000000,-16.250000000,-8.750000000,-0.011206685,-16.270495097,-8.634154956,1658137043.624813080,1658137044.324722767,0.699909687,3,3,1
-1,-33,-17,-0.250000000,-16.250000000,-8.250000000,-0.021147592,-16.273334026,-8.201762795,1658137043.424738884,1658137044.724828005,1.300089121,8,6,1
-1,-33,-16,-0.250000000,-16.250000000,-7.750000000,-0.038217318,-16.161931174,-7.647815159,1658137043.424738884,1658137044.424809933,1.000071049,7,6,1
-1,-33,-15,-0.250000000,-16.250000000,-7.250000000,-0.047397912,-16.148537500,-7.187916279,1658137043.324897289,1658137044.724828005,1.399930716,7,7,1
-1,-33,-14,-0.250000000,-16.250000000,-6.750000000,-0.066429986,-16.391151047,-6.693905926,1658137043.724911451,1658137044.724828005,0.999916553,5,5,1
-1,-33,-13,-0.250000000,-16.250000000,-6.250000000,-0.080839079,-16.209888776,-6.153172970,1658137043.024902582,1658137044.624745369,1.599842787,6,6,1
-1,-33,-12,-0.250000000,-16.250000000,-5.750000000,-0.091991035,-16.193782568,-5.719065011,1658137043.024902582,1658137044.724828005,1.699925423,8,8,1
-1,-33,-11,-0.250000000,-16.250000000,-5.250000000,-0.106001833,-16.188848919,-5.209932592,1658137043.024902582,1658137044.724828005,1.699925423,9,6,1
-1,-33,-10,-0.250000000,-16.250000000,-4.750000000,-0.120260575,-16.396417300,-4.846533378,1658137043.124729633,1658137044.724828005,1.600098372,6,6,1
-1,-33,-9,-0.250000000,-16.250000000,-4.250000000,-0.133408048,-16.230846698,-4.289410664,1658137042.924814939,1658137044.624745369,1.699930429,13,10,1
-1,-33,-8,-0.250000000,-16.250000000,-3.750000000,-0.166035283,-16.238650458,-3.773194603,1658137042.924814939,1658137044.624745369,1.699930429,14,10,1
-1,-33,-7,-0.250000000,-16.250000000,-3.250000000,-0.179781692,-16.182165146,-3.237009355,1658137042.924814939,1658137044.424809933,1.499994993,7,7,1
-1,-33,-6,-0.250000000,-16.250000000,-2.750000000,-0.280585576,-16.284345786,-2.765461564,1658137042.924814939,1658137044.424809933,1.499994993,12,10,1
-1,-33,-5,-0.250000000,-16.250000000,-2.250000000,-0.308791545,-16.184176878,-2.277589560,1658137042.924814939,1658137044.524908304,1.600093365,11,9,1
-1,-33,-4,-0.250000000,-16.250000000,-1.750000000,-0.362351188,-16.223598099,-1.825664282,1658137043.024902582,1658137044.524908304,1.500005722,10,9,1
-1,-33,-3,-0.250000000,-16.250000000,-1.250000000,-0.372487502,-16.159976687,-1.331471426,1658137043.024902582,1658137044.524908304,1.500005722,7,6,1
-1,-33,-2,-0.250000000,-16.250000000,-0.750000000,-0.389598900,-16.085559464,-0.819157183,1658137043.024902582,1658137044.424809933,1.399907351,5,5,1
-1,-33,-1,-0.250000000,-16.250000000,-0.250000000,-0.452055901,-16.015069962,-0.421009898,1658137044.424809933,1658137044.424809933,0.000000000,1,1,1
-1,-33,4,-0.250000000,-16.250000000,2.250000000,-0.439670414,-16.473057429,2.267499129,1658137043.824754000,1658137044.624745369,0.799991369,3,3,1
-1,-33,5,-0.250000000,-16.250000000,2.750000000,-0.378433281,-16.293778992,2.802829361,1658137043.824754000,1658137044.624745369,0.799991369,5,4,1
-1,-33,6,-0.250000000,-16.250000000,3.250000000,-0.419383961,-16.313125992,3.221552110,1658137043.524831533,1658137044.724828005,1.199996471,10,6,1
-1,-33,7,-0.250000000,-16.250000000,3.750000000,-0.401640233,-16.174759626,3.754950017,1658137043.824754000,1658137044.724828005,0.900074005,8,6,1
-1,-33,8,-0.250000000,-16.250000000,4.250000000,-0.379425645,-16.248695850,4.361406207,1658137043.924834490,1658137044.724828005,0.799993515,4,4,1
-1,-33,9,-0.250000000,-16.250000000,4.750000000,-0.344688542,-16.367528915,4.923147678,1658137043.924834490,1658137044.724828005,0.799993515,4,4,1
-1,-33,10,-0.250000000,-16.250000000,5.250000000,-0.366343044,-16.208602428,5.355158687,1658137043.924834490,1658137044.724828005,0.799993515,4,4,1
-1,-33,11,-0.250000000,-16.250000000,5.750000000,-0.378690643,-16.173603875,5.807801723,1658137044.024915218,1658137044.324722767,0.299807549,7,4,1
-1,-33,12,-0.250000000,-16.250000000,6.250000000,-0.354907965,-16.321645737,6.345239878,1658137044.024915218,1658137044.824914217,0.799998999,6,5,1
-1,-33,13,-0.250000000,-16.250000000,6.750000000,-0.365579154,-16.279815197,6.809146821,1658137044.024915218,1658137044.824914217,0.799998999,8,7,1
-1,-33,14,-0.250000000,-16.250000000,7.250000000,-0.369546107,-16.198207310,7.317944799,1658137044.024915218,1658137044.824914217,0.799998999,7,5,1
-1,-33,15,-0.250000000,-16.250000000,7.750000000,-0.381506526,-16.242716980,7.728008366,1658137044.124754429,1658137044.524908304,0.400153875,5,3,1
-1,-33,16,-0.250000000,-16.250000000,8.250000000,-0.377025510,-16.390638669,8.163184484,1658137044.124754429,1658137044.524908304,0.400153875,6,3,1
-1,-33,17,-0.250000000,-16.250000000,8.750000000,-0.377775803,-16.179557800,8.599429131,1658137044.124754429,1658137044.724828005,0.600073576,2,2,1
-1,-32,-20,-0.250000000,-15.750000000,-9.750000000,-0.118473925,-15.680234671,-9.712427616,1658137043.624813080,1658137044.424809933,0.799996853,4,4,1
-1,-32,-19,-0.250000000,-15.750000000,-9.250000000,-0.082345766,-15.675652776,-9.239518438,1658137043.424738884,1658137044.724828005,1.300089121,7,5,1
-1,-32,-18,-0.250000000,-15.750000000,-8.750000000,-0.054424363,-15.757392202,-8.790137155,1658137043.424738884,1658137044.424809933,1.000071049,7,5,1
-1,-32,-17,-0.250000000,-15.750000000,-8.250000000,-0.024389475,-15.756077290,-8.202783227,1658137043.224834442,1658137044.724828005,1.499993563,8,8,1
-1,-32,-16,-0.250000000,-15.750000000,-7.750000000,-0.032960405,-15.668174850,-7.723748790,1658137043.224834442,1658137044.724828005,1.499993563,9,9,1
-1,-32,-15,-0.250000000,-15.750000000,-7.250000000,-0.043297077,-15.705404388,-7.220014095,1658137043.224834442,1658137044.724828005,1.499993563,9,7,1
-1,-32,-14,-0.250000000,-15.750000000,-6.750000000,-0.061579660,-15.810755656,-6.739743783,1658137043.024902582,1658137044.724828005,1.699925423,13,11,1
-1,-32,-13,-0.250000000,-15.750000000,-6.250000000,-0.070617371,-15.711128822,-6.258822735,1658137043.024902582,1658137044.724828005,1.699925423,13,12,1
-1,-32,-12,-0.250000000,-15.750000000,-5.750000000,-0.085895451,-15.648151588,-5.746219015,1658137043.024902582,1658137044.724828005,1.699925423,10,9,1
-1,-32,-11,-0.250000000,-15.750000000,-5.250000000,-0.106102772,-15.797153897,-5.204575962,1658137043.024902582,1658137044.624745369,1.599842787,9,7,1
-1,-32,-10,-0.250000000,-15.750000000,-4.750000000,-0.118140638,-15.841312148,-4.644061956,1658137042.924814939,1658137044.624745369,1.699930429,11,10,1
-1,-32,-9,-0.250000000,-15.750000000,-4.250000000,-0.129231526,-15.724260092,-4.150583506,1658137042.924814939,1658137044.624745369,1.699930429,12,11,1
-1,-32,-8,-0.250000000,-15.750000000,-3.750000000,-0.147186245,-15.663602682,-3.668029675,1658137042.724750757,1658137044.424809933,1.700059175,13,11,1
-1,-32,-7,-0.250000000,-15.750000000,-3.250000000,-0.164575447,-15.816634525,-3.206967289,1658137042.724750757,1658137044.424809933,1.700059175,11,8,1
-1,-32,-6,-0.250000000,-15.750000000,-2.750000000,-0.178866768,-15.736030319,-2.701604345,1658137042.724750757,1658137044.224855900,1.500105143,11,10,1
-1,-32,-5,-0.250000000,-15.750000000,-2.250000000,-0.194251826,-15.680615165,-2.211807880,1658137042.724750757,1658137044.424809933,1.700059175,11,9,1
-1,-32,-4,-0.250000000,-15.750000000,-1.750000000,-0.220147269,-15.774099057,-1.702125329,1658137042.824854851,1658137044.524908304,1.700053453,13,7,1
-1,-32,-3,-0.250000000,-15.750000000,-1.250000000,-0.242640167,-15.793071151,-1.270602152,1658137042.824854851,1658137044.524908304,1.700053453,8,8,1
-1,-32,-2,-0.250000000,-15.750000000,-0.750000000,-0.272627951,-15.778160254,-0.813248664,1658137042.824854851,1658137044.524908304,1.700053453,12,7,1
-1,-32,-1,-0.250000000,-15.750000000,-0.250000000,-0.316608820,-15.721349796,-0.306803582,1658137042.824854851,1658137044.824914217,2.000059366,12,7,1
-1,-32,0,-0.250000000,-15.750000000,0.250000000,-0.350271238,-15.701126235,0.076341506,1658137043.024902582,1658137044.824914217,1.800011635,7,5,1
-1,-32,1,-0.250000000,-15.750000000,0.750000000,-0.397469613,-15.718236403,0.718325604,1658137043.024902582,1658137044.424809933,1.399907351,11,6,1
-1,-32,2,-0.250000000,-15.750000000,1.250000000,-0.404506612,-15.627845955,1.141374826,1658137043.024902582,1658137044.824914217,1.800011635,5,5,1
-1,-32,5,-0.250000000,-15.750000000,2.750000000,-0.478537202,-15.996490479,2.801439762,1658137044.224855900,1658137044.224855900,0.000000000,1,1,1
-1,-32,7,-0.250000000,-15.750000000,3.750000000,-0.458489954,-15.837942441,3.814653238,1658137043.924834490,1658137044.224855900,0.300021410,3,3,1
-1,-32,8,-0.250000000,-15.750000000,4.250000000,-0.440174560,-15.889431953,4.248899778,1658137043.924834490,1658137044.724828005,0.799993515,3,3,1
-1,-32,9,-0.250000000,-15.750000000,4.750000000,-0.409225143,-15.875602722,4.775464654,1658137043.924834490,1658137044.724828005,0.799993515,4,4,1
-1,-32,10,-0.250000000,-15.750000000,5.250000000,-0.435046196,-15.763586044,5.309038925,1658137043.924834490,1658137044.724828005,0.799993515,5,4,1
-1,-32,11,-0.250000000,-15.750000000,5.750000000,-0.408796385,-15.891710281,5.751613140,1658137043.924834490,1658137044.024915218,0.100080729,2,2,1
-1,-32,12,-0.250000000,-15.750000000,6.250000000,-0.425244927,-15.770905733,6.347393394,1658137044.024915218,1658137044.224855900,0.199940681,4,2,1
-1,-32,13,-0.250000000,-15.750000000,6.750000000,-0.403618917,-15.750148773,6.901041269,1658137044.024915218,1658137044.224855900,0.199940681,2,2,1
-1,-32,14,-0.250000000,-15.750000000,7.250000000,-0.401216100,-15.686182022,7.414646626,1658137044.024915218,1658137044.824914217,0.799998999,3,3,1
-1,-32,15,-0.250000000,-15.750000000,7.750000000,-0.393772143,-15.778818703,7.860227489,1658137044.024915218,1658137044.824914217,0.799998999,5,3,1
-1,-32,16,-0.250000000,-15.750000000,8.250000000,-0.382765383,-15.853245735,8.421703339,1658137044.824914217,1658137044.824914217,0.000000000,1,1,1
-1,-32,17,-0.250000000,-15.750000000,8.750000000,-0.409659266,-15.632327557,8.941330433,1658137044.224855900,1658137044.824914217,0.600058317,2,2,1
-1,-32,18,-0.250000000,-15.750000000,9.250000000,-0.419129103,-15.794750532,9.251791000,1658137044.824914217,1658137044.824914217,0.000000000,3,1,1
-1,-31,-20,-0.250000000,-15.250000000,-9.750000000,-0.082954254,-15.249932607,-9.645515760,1658137043.424738884,1658137044.024915218,0.600176334,3,3,1
-1,-31,-19,-0.250000000,-15.250000000,-9.250000000,-0.097550448,-15.200407147,-9.209051251,1658137043.624813080,1658137044.724828005,1.100014925,8,5,1
-1,-31,-18,-0.250000000,-15.250000000,-8.750000000,-0.086469214,-15.368908644,-8.804010868,1658137043.224834442,1658137044.424809933,1.199975491,4,3,1
-1,-31,-17,-0.250000000,-15.250000000,-8.250000000,-0.009060762,-15.421181202,-8.381538391,1658137043.424738884,1658137044.324722767,0.899983883,2,2,1
-1,-31,-16,-0.250000000,-15.250000000,-7.750000000,-0.040185505,-15.184636593,-7.855899191,1658137043.224834442,1658137044.724828005,1.499993563,10,9,1
-1,-31,-15,-0.250000000,-15.250000000,-7.250000000,-0.031434109,-15.240192970,-7.250288566,1658137043.024902582,1658137044.724828005,1.699925423,12,11,1
-1,-31,-14,-0.250000000,-15.250000000,-6.750000000,-0.050559300,-15.274479946,-6.766971429,1658137043.024902582,1658137044.724828005,1.699925423,12,8,1
-1,-31,-13,-0.250000000,-15.250000000,-6.250000000,-0.064904319,-15.270633177,-6.321316676,1658137043.024902582,1658137044.724828005,1.699925423,11,11,1
-1,-31,-12,-0.250000000,-15.250000000,-5.750000000,-0.081051399,-15.232026032,-5.838969707,1658137043.024902582,1658137044.724828005,1.699925423,14,11,1
-1,-31,-11,-0.250000000,-15.250000000,-5.250000000,-0.096127048,-15.231806219,-5.258945227,1658137042.924814939,1658137044.624745369,1.699930429,16,13,1
-1,-31,-10,-0.250000000,-15.250000000,-4.750000000,-0.107189740,-15.268743662,-4.741950585,1658137042.924814939,1658137044.624745369,1.699930429,13,13,1
-1,-31,-9,-0.250000000,-15.250000000,-4.250000000,-0.120111614,-15.196950674,-4.222690781,1658137042.724750757,1658137044.624745369,1.899994612,12,11,1
-1,-31,-8,-0.250000000,-15.250000000,-3.750000000,-0.137268529,-15.226106384,-3.717381802,1658137042.924814939,1658137044.424809933,1.499994993,11,9,1
-1,-31,-7,-0.250000000,-15.250000000,-3.250000000,-0.154173916,-15.305160522,-3.206902067,1658137042.724750757,1658137044.424809933,1.700059175,12,10,1
-1,-31,-6,-0.250000000,-15.250000000,-2.750000000,-0.169932657,-15.242871666,-2.749447799,1658137042.724750757,1658137044.424809933,1.700059175,10,10,1
-1,-31,-5,-0.250000000,-15.250000000,-2.250000000,-0.185474682,-15.119734478,-2.300913620,1658137042.724750757,1658137044.424809933,1.700059175,10,9,1
-1,-31,-4,-0.250000000,-15.250000000,-1.750000000,-0.205114815,-15.276995301,-1.734635174,1658137042.724750757,1658137044.424809933,1.700059175,8,7,1
-1,-31,-3,-0.250000000,-15.250000000,-1.250000000,-0.223511217,-15.298858960,-1.156339268,1658137042.724750757,1658137044.424809933,1.700059175,6,6,1
-1,-31,-2,-0.250000000,-15.250000000,-0.750000000,-0.233036468,-15.245544434,-0.701037640,1658137042.824854851,1658137044.524908304,1.700053453,11,8,1
-1,-31,-1,-0.250000000,-15.250000000,-0.250000000,-0.243444077,-15.172181947,-0.135886661,1658137043.124729633,1658137044.524908304,1.400178671,7,5,1
-1,-31,0,-0.250000000,-15.250000000,0.250000000,-0.258138669,-15.241719518,0.306656955,1658137042.824854851,1658137044.824914217,2.000059366,7,6,1
-1,-31,1,-0.250000000,-15.250000000,0.750000000,-0.280492955,-15.327418327,0.828487986,1658137042.824854851,1658137044.824914217,2.000059366,9,8,1
-1,-31,2,-0.250000000,-15.250000000,1.250000000,-0.307883623,-15.277761893,1.310517062,1658137042.824854851,1658137044.824914217,2.000059366,11,8,1
-1,-31,3,-0.250000000,-15.250000000,1.750000000,-0.362050528,-15.278872143,1.786046852,1658137043.024902582,1658137044.824914217,1.800011635,11,7,1
-1,-31,4,-0.250000000,-15.250000000,2.250000000,-0.357770767,-15.239130550,2.281286822,1658137043.024902582,1658137044.624745369,1.599842787,9,7,1
-1,-31,5,-0.250000000,-15.250000000,2.750000000,-0.386559546,-15.207525730,2.699296117,1658137043.624813080,1658137044.624745369,0.999932289,6,5,1
-1,-31,6,-0.250000000,-15.250000000,3.250000000,-0.421851975,-15.155711174,3.185896540,1658137043.624813080,1658137044.624745369,0.999932289,5,5,1
-1,-31,7,-0.250000000,-15.250000000,3.750000000,-0.446359128,-15.085136096,3.591110388,1658137044.124754429,1658137044.624745369,0.499990940,3,3,1
-1,-31,12,-0.250000000,-15.250000000,6.250000000,-0.466473237,-15.365777969,6.181866407,1658137043.624813080,1658137043.924834490,0.300021410,2,2,1
-1,-31,13,-0.250000000,-15.250000000,6.750000000,-0.464322895,-15.362254143,6.725315928,1658137043.624813080,1658137044.224855900,0.600042820,4,3,1
-1,-31,14,-0.250000000,-15.250000000,7.250000000,-0.462117022,-15.256177330,7.265031338,1658137043.624813080,1658137044.224855900,0.600042820,5,3,1
-1,-31,15,-0.250000000,-15.250000000,7.750000000,-0.456064093,-15.199795532,7.723234367,1658137043.624813080,1658137044.824914217,1.200101137,5,5,1
-1,-31,16,-0.250000000,-15.250000000,8.250000000,-0.465999752,-15.209504809,8.167589188,1658137043.624813080,1658137044.824914217,1.200101137,7,4,1
-1,-31,17,-0.250000000,-15.250000000,8.750000000,-0.434196651,-15.330381393,8.778000355,1658137044.224855900,1658137044.824914217,0.600058317,2,2,1
-1,-31,18,-0.250000000,-15.250000000,9.250000000,-0.472463479,-15.243368467,9.299586614,1658137044.224855900,1658137044.824914217,0.600058317,3,2,1
-1,-31,19,-0.250000000,-15.250000000,9.750000000,-0.479229413,-15.236985922,9.795047283,1658137044.224855900,1658137044.824914217,0.600058317,4,2,1
-1,-31,20,-0.250000000,-15.250000000,10.250000000,-0.465897560,-15.235367775,10.300108433,1658137044.224855900,1658137044.824914217,0.600058317,2,2,1
-1,-31,21,-0.250000000,-15.250000000,10.750000000,-0.458380669,-15.062076569,10.743446350,1658137044.224855900,1658137044.224855900,0.000000000,1,1,1
-1,-30,-22,-0.250000000,-14.750000000,-10.750000000,-0.157937007,-14.684937477,-10.646566391,1658137043.524831533,1658137044.424809933,0.899978399,2,2,1
-1,-30,-21,-0.250000000,-14.750000000,-10.250000000,-0.234773959,-14.694697857,-10.403541803,1658137043.524831533,1658137044.324722767,0.799891233,4,3,1
-1,-30,-20,-0.250000000,-14.750000000,-9.750000000,-0.005736186,-14.633857727,-9.589259148,1658137044.324722767,1658137044.324722767,0.000000000,1,1,1
-1,-30,-19,-0.250000000,-14.750000000,-9.250000000,-0.075453056,-14.776479340,-9.191426659,1658137043.224834442,1658137044.424809933,1.199975491,5,4,1
-1,-30,-18,-0.250000000,-14.750000000,-8.750000000,-0.003217804,-14.647093773,-8.569776535,1658137043.124729633,1658137043.124729633,0.000000000,1,1,1
-1,-30,-17,-0.250000000,-14.750000000,-8.250000000,-0.101195267,-14.666497503,-8.203357424,1658137043.424738884,1658137044.724828005,1.300089121,7,6,1
-1,-30,-16,-0.250000000,-14.750000000,-7.750000000,-0.091827784,-14.802820206,-7.818191409,1658137044.024915218,1658137044.424809933,0.399894714,4,3,1
-1,-30,-15,-0.250000000,-14.750000000,-7.250000000,-0.020881164,-14.967922592,-7.277718925,1658137043.024902582,1658137044.624745369,1.599842787,5,5,1
-1,-30,-14,-0.250000000,-14.750000000,-6.750000000,-0.022791845,-14.884799957,-6.696438392,1658137043.224834442,1658137044.024915218,0.800080776,6,6,1
-1,-30,-13,-0.250000000,-14.750000000,-6.250000000,-0.046781925,-14.753670990,-6.214077085,1658137043.024902582,1658137044.724828005,1.699925423,16,11,1
-1,-30,-12,-0.250000000,-14.750000000,-5.750000000,-0.078045292,-14.701886495,-5.668156253,1658137043.124729633,1658137044.624745369,1.500015736,9,7,1
-1,-30,-11,-0.250000000,-14.750000000,-5.250000000,-0.086218393,-14.875475883,-5.332151711,1658137042.924814939,1658137044.424809933,1.499994993,8,8,1
-1,-30,-10,-0.250000000,-14.750000000,-4.750000000,-0.101284531,-14.819632755,-4.822760919,1658137042.724750757,1658137044.624745369,1.899994612,17,14,1
-1,-30,-9,-0.250000000,-14.750000000,-4.250000000,-0.108344245,-14.709468901,-4.342740536,1658137042.924814939,1658137044.424809933,1.499994993,16,13,1
-1,-30,-8,-0.250000000,-14.750000000,-3.750000000,-0.128448056,-14.725674109,-3.850264701,1658137042.724750757,1658137044.424809933,1.700059175,11,11,1
-1,-30,-7,-0.250000000,-14.750000000,-3.250000000,-0.143592129,-14.868910789,-3.307895571,1658137042.724750757,1658137044.224855900,1.500105143,8,7,1
-1,-30,-6,-0.250000000,-14.750000000,-2.750000000,-0.156516603,-14.749216927,-2.829726140,1658137042.724750757,1658137044.424809933,1.700059175,9,8,1
-1,-30,-5,-0.250000000,-14.750000000,-2.250000000,-0.173822416,-14.667691443,-2.335792859,1658137042.724750757,1658137044.424809933,1.700059175,9,8,1
-1,-30,-4,-0.250000000,-14.750000000,-1.750000000,-0.193024365,-14.817642371,-1.839008252,1658137042.724750757,1658137044.424809933,1.700059175,6,5,1
-1,-30,-3,-0.250000000,-14.750000000,-1.250000000,-0.204616418,-14.762442780,-1.363692570,1658137042.724750757,1658137044.424809933,1.700059175,5,5,1
-1,-30,-2,-0.250000000,-14.750000000,-0.750000000,-0.230918892,-14.778012435,-0.752908985,1658137042.724750757,1658137044.424809933,1.700059175,6,4,1
-1,-30,-1,-0.250000000,-14.750000000,-0.250000000,-0.236979228,-14.713207139,-0.243792756,1658137042.724750757,1658137044.424809933,1.700059175,9,7,1
-1,-30,0,-0.250000000,-14.750000000,0.250000000,-0.244458178,-14.793226838,0.316384325,1658137042.724750757,1658137044.824914217,2.100163460,8,7,1
-1,-30,1,-0.250000000,-14.750000000,0.750000000,-0.253960691,-14.735133012,0.803883314,1658137042.924814939,1658137044.824914217,1.900099277,6,6,1
-1,-30,2,-0.250000000,-14.750000000,1.250000000,-0.260137208,-14.725195026,1.248600888,1658137042.824854851,1658137044.824914217,2.000059366,10,8,1
-1,-30,3,-0.250000000,-14.750000000,1.750000000,-0.285159651,-14.756561875,1.799196973,1658137042.824854851,1658137044.824914217,2.000059366,8,7,1
-1,-30,4,-0.250000000,-14.750000000,2.250000000,-0.306824703,-14.782185316,2.344371438,1658137042.824854851,1658137044.624745369,1.799890518,8,8,1
-1,-30,5,-0.250000000,-14.750000000,2.750000000,-0.317809814,-14.757836342,2.814059019,1658137043.024902582,1658137044.624745369,1.599842787,9,9,1
-1,-30,6,-0.250000000,-14.750000000,3.250000000,-0.335774082,-14.668010139,3.362679338,1658137043.624813080,1658137044.624745369,0.999932289,5,5,1
-1,-30,7,-0.250000000,-14.750000000,3.750000000,-0.376704693,-14.764826502,3.847356081,1658137043.624813080,1658137044.624745369,0.999932289,7,5,1
-1,-30,8,-0.250000000,-14.750000000,4.250000000,-0.415962439,-14.845388412,4.272231042,1658137043.624813080,1658137044.724828005,1.100014925,8,7,1
-1,-30,9,-0.250000000,-14.750000000,4.750000000,-0.418495774,-14.704675039,4.785071214,1658137043.224834442,1658137044.724828005,1.499993563,6,6,1
-1,-30,10,-0.250000000,-14.750000000,5.250000000,-0.463524207,-14.589663744,5.384482026,1658137043.624813080,1658137044.724828005,1.100014925,4,4,1
-1,-30,11,-0.250000000,-14.750000000,5.750000000,-0.470747590,-14.529015541,5.883754253,1658137044.324722767,1658137044.324722767,0.000000000,1,1,1
-1,-30,12,-0.250000000,-14.750000000,6.250000000,-0.473875493,-14.510638237,6.371708393,1658137043.724911451,1658137043.724911451,0.000000000,1,1,1
-1,-30,17,-0.250000000,-14.750000000,8.750000000,-0.480722204,-14.925867081,8.904601097,1658137043.924834490,1658137043.924834490,0.000000000,2,1,1
-1,-30,20,-0.250000000,-14.750000000,10.250000000,-0.468729824,-14.993119240,10.298368454,1658137044.224855900,1658137044.224855900,0.000000000,1,1,1
-1,-30,21,-0.250000000,-14.750000000,10.750000000,-0.462279131,-14.796937943,10.727711995,1658137044.224855900,1658137044.824914217,0.600058317,3,3,1
-1,-30,22,-0.250000000,-14.750000000,11.250000000,-0.480064780,-14.719645500,11.160598755,1658137044.224855900,1658137044.224855900,0.000000000,1,1,1
-1,-29,-22,-0.250000000,-14.250000000,-10.750000000,-0.184881203,-14.445960045,-10.566864014,1658137044.424809933,1658137044.824914217,0.400104284,2,2,1
-1,-29,-20,-0.250000000,-14.250000000,-9.750000000,-0.086544722,-14.458712578,-9.668723106,1658137044.424809933,1658137044.424809933,0.000000000,1,1,1
-1,-29,-19,-0.250000000,-14.250000000,-9.250000000,-0.108900562,-14.417228593,-9.309229427,1658137043.124729633,1658137044.824914217,1.700184584,9,8,1
-1,-29,-18,-0.250000000,-14.250000000,-8.750000000,-0.006361829,-14.365427653,-8.826892535,1658137043.224834442,1658137044.424809933,1.199975491,3,3,1
-1,-29,-17,-0.250000000,-14.250000000,-8.250000000,-0.206921000,-14.271251245,-8.133179838,1658137042.824854851,1658137044.724828005,1.899973154,11,9,1
-1,-29,-16,-0.250000000,-14.250000000,-7.750000000,-0.081748784,-14.497402191,-7.976777077,1658137043.124729633,1658137043.124729633,0.000000000,1,1,1
-1,-29,-14,-0.250000000,-14.250000000,-6.750000000,-0.007145734,-14.431472778,-6.575100899,1658137044.124754429,1658137044.124754429,0.000000000,1,1,1
