timestamp_sensor,timestamp_wall_utc,frame_index,kdtree_size_before,kdtree_size_after,points_added,points_deleted,scan_points_raw,scan_points_downsampled,effective_feature_points,nearest_search_ms,scan_match_ms,ekf_update_ms,map_insert_ms,map_delete_ms,map_update_ms,total_frame_ms,lidar_buffer_size,imu_buffer_size
1658137049.224814177,1785503064.467333078,107,6828,6835,66,0,72000,1842,1188,0.000000000,2.312818000,2.731257000,0.116142000,0.000505999,0.116648000,3.763221001,0,17
1658137049.324838400,1785503064.567006826,108,6835,6848,60,0,72000,1756,1052,0.000000000,1.977706001,2.426677000,0.126743000,0.000526999,0.127269999,3.423638002,0,19
1658137049.424927711,1785503064.668022871,109,6848,6832,92,0,72000,2311,1531,0.000000000,2.469838000,3.022727000,0.238073999,0.000572001,0.238646000,4.446895000,0,19
1658137049.524772406,1785503064.768337488,110,6832,6875,75,0,72000,2542,1732,0.000000000,2.831362999,3.397514001,0.112227000,0.000423999,0.112651000,4.759063000,0,18
1658137049.624854803,1785503064.867008448,111,6875,6859,58,0,72000,1601,1108,0.000000000,2.122262998,2.503077001,0.168319000,0.000450000,0.168769000,3.433929000,0,17
1658137049.724809885,1785503064.969328880,112,6859,6752,105,0,72000,2818,1997,0.000000000,3.382044002,3.993492001,0.404243001,0.000643000,0.404886001,5.745007000,0,17
1658137049.824880838,1785503065.092886209,113,6501,6555,75,0,72000,2218,1434,0.000000000,2.553283999,3.041308999,0.104843999,0.000455000,0.105298999,4.263342000,0,18
1658137049.924723387,1785503065.167092800,114,6555,6569,69,0,72000,1827,1239,0.000000000,2.074871001,2.491540999,0.123714000,0.000527001,0.124241002,3.538626001,0,17
1658137050.024925232,1785503065.292376280,115,6569,6584,76,0,72000,2130,1373,0.000000000,2.248759998,2.698662000,0.124493001,0.000549999,0.125043000,3.786831001,0,20
1658137050.124774218,1785503065.368744612,116,6584,6638,80,0,72000,2850,1938,0.000000000,2.969383000,3.589391001,0.123164000,0.000556001,0.123720001,5.103289001,0,11
1658137050.224860668,1785503065.466516495,117,6638,6641,48,0,72000,1435,917,0.000000000,1.749929001,2.075524000,0.122604000,0.000421000,0.123025000,2.888791001,0,12
1658137050.324713469,1785503065.593364477,118,6641,6665,73,0,72000,2498,1740,0.000000000,2.758488999,3.377580000,0.123315001,0.000553000,0.123868002,4.740541001,0,19
1658137050.424923897,1785503065.666987181,119,6665,6671,58,0,72000,1658,1100,0.000000000,2.068919001,2.447366000,0.108844999,0.000477999,0.109322998,3.377646999,0,18
1658137050.524768591,1785503065.766006470,120,6671,6636,38,0,72000,1149,748,0.000000000,1.313159000,1.619825000,0.128195999,0.000492000,0.128688000,2.390889000,0,16
1658137050.624852180,1785503065.865481615,121,6636,6652,27,0,72000,888,571,0.000000000,1.051628002,1.278473001,0.050866000,0.000467999,0.051333998,1.849853999,0,18
1658137050.724802017,1785503065.967529058,122,6652,6636,48,0,72000,2108,1446,0.000000000,2.270994997,2.751873000,0.112745001,0.000458000,0.113203001,3.903645000,0,15
1658137050.824887276,1785503066.091422796,123,6636,6667,41,0,72000,1306,822,0.000000000,1.686463002,2.000742001,0.073222000,0.000503000,0.073724999,2.746435001,0,11
1658137050.924723625,1785503066.192464352,124,6667,6705,58,0,72000,1966,1318,0.000000000,2.323622000,2.776759000,0.101236999,0.000553000,0.101789999,3.832946000,0,19
1658137051.024813890,1785503066.265920401,125,6705,6734,40,0,72000,1200,702,0.000000000,1.390236001,1.656761000,0.063550000,0.000470000,0.064020000,2.286067001,0,11
1658137051.124901772,1785503066.366012335,126,6734,6757,32,0,72000,1129,720,0.000000000,1.419105000,1.682806000,0.058685000,0.000497001,0.059182001,2.352221001,0,20
1658137051.224734068,1785503066.467534304,127,6757,6795,47,0,72000,2005,1306,0.000000000,2.375610999,2.830718999,0.075622000,0.000496000,0.076118000,3.861359999,0,21
1658137051.324870586,1785503066.566709280,128,6795,6756,46,0,72000,1546,972,0.000000000,1.842858997,2.188732000,0.105431000,0.000482001,0.105913001,3.035840999,0,18
1658137051.424714804,1785503066.668053865,129,6756,6792,56,0,72000,2476,1588,0.000000000,2.755768999,3.168391999,0.089828000,0.000610000,0.090437999,4.419114999,0,20
1658137051.524930954,1785503066.768383741,130,6792,6819,61,0,72000,2503,1718,0.000000000,2.699466002,3.294777000,0.126112000,0.000595999,0.126707999,4.729940001,0,19
1658137051.624763727,1785503066.866971493,131,6819,6723,38,0,72000,1590,1066,0.000000000,1.958329000,2.327585000,0.143912999,0.000618000,0.144530999,3.290280001,0,18
1658137051.724847555,1785503066.992283821,132,6723,6722,58,0,72000,1781,1184,0.000000000,2.035112002,2.610153000,0.107337999,0.000448999,0.107786998,3.582485000,0,17
1658137051.824814320,1785503067.091837168,133,6722,6748,50,0,72000,1576,1114,0.000000000,1.914276001,2.303834000,0.085035001,0.000528998,0.085563999,3.146277000,0,18
1658137051.924902678,1785503067.167922258,134,6748,6758,54,0,72000,2319,1499,0.000000000,2.377705998,2.910860001,0.109815999,0.000561000,0.110376999,4.259097999,0,16
1658137052.024753571,1785503067.316561460,135,6758,6776,35,0,72000,1553,1050,0.000000000,1.680162002,2.047381000,0.058870000,0.000578999,0.059448999,2.841538000,0,23
1658137052.124845743,1785503067.365717411,136,6776,6804,34,0,72000,994,618,0.000000000,1.147073001,1.389433000,0.047912001,0.000583999,0.048496000,1.973002001,0,21
1658137052.224801302,1785503067.492524385,137,6804,6807,43,0,72000,1995,1407,0.000000000,2.213392001,2.667774001,0.102445001,0.000645001,0.103090002,3.810515002,0,22
1658137052.324819088,1785503067.567489862,138,6807,6780,51,0,72000,2025,1292,0.000000000,2.122929000,2.596702001,0.141731000,0.000507000,0.142237999,3.760345999,0,17
1658137052.424905539,1785503067.667665720,139,6780,6790,58,0,72000,2068,1306,0.000000000,2.389679999,2.826320000,0.101248001,0.000443000,0.101691001,3.932447000,0,11
1658137052.524747610,1785503067.791993618,140,6790,6795,58,0,72000,1669,1134,0.000000000,1.920098997,2.356732999,0.106773001,0.000449001,0.107222002,3.244779000,0,16
1658137052.624815702,1785503067.865753651,141,6795,6806,42,0,72000,1031,647,0.000000000,1.224010999,1.469284000,0.074972000,0.000508000,0.075480000,2.059348999,0,12
1658137052.724907875,1785503067.967231989,142,6806,6800,43,0,72000,1757,1210,0.000000000,2.021270999,2.566757999,0.086324999,0.000534001,0.086859000,3.520208002,0,18
1658137052.824737072,1785503068.091245174,143,6800,6804,39,0,72000,1314,882,0.000000000,1.459027000,1.775343000,0.074495001,0.000484999,0.074980000,2.511220999,0,17
1658137052.924828529,1785503068.191830158,144,6804,6800,45,0,72000,1565,1004,0.000000000,1.761320998,2.146078001,0.100057001,0.000491000,0.100548001,3.038506000,0,12
1658137053.024919033,1785503068.267551899,145,6800,6826,71,0,72000,2021,1355,0.000000000,2.315735002,2.763750999,0.125339000,0.000679000,0.126018000,3.828953000,0,14
1658137053.124773026,1785503068.366030693,146,6826,6821,30,0,72000,1084,761,0.000000000,1.370566999,1.648629999,0.057014999,0.000530001,0.057544999,2.293451000,0,15
1658137053.224861145,1785503068.465958834,147,6821,6840,29,0,72000,1108,735,0.000000000,1.289614002,1.561923000,0.047799000,0.000676999,0.048475998,2.238134999,0,13
1658137053.324820518,1785503068.567225456,148,6840,6774,38,0,72000,1752,1205,0.000000000,1.898901000,2.340093999,0.162617001,0.000584001,0.163201003,3.353321001,0,18
1658137053.424914360,1785503068.667579889,149,6774,6807,65,0,72000,1970,1227,0.000000000,2.270493998,2.725876999,0.126610999,0.000606000,0.127216999,3.815454000,0,17
1658137053.524769068,1785503068.791422367,150,6807,6827,70,0,72000,1292,800,0.000000000,1.499900998,1.820831001,0.140687000,0.000557000,0.141244000,2.653512000,0,17
1658137053.624865532,1785503068.867643118,151,6827,6874,81,0,72000,2052,1335,0.000000000,2.231191000,2.705736000,0.116358999,0.000525000,0.116883999,3.846471000,0,13
1658137053.724712849,1785503068.968272924,152,6874,6878,88,0,72000,2396,1646,0.000000000,2.672142000,3.225623001,0.145456001,0.000663000,0.146119000,4.510699000,0,10
1658137053.824924469,1785503069.066219330,153,6878,6888,33,0,72000,1195,756,0.000000000,1.525659001,1.807441000,0.064796999,0.000544000,0.065340999,2.458535000,0,10
1658137053.924747467,1785503069.166033983,154,6888,6865,46,0,72000,1165,706,0.000000000,1.369317000,1.632138999,0.098559000,0.000602000,0.099161000,2.263692000,0,11
1658137054.024848700,1785503069.293045759,155,6865,6893,76,0,72000,2191,1417,0.000000000,2.542135000,3.019746000,0.113823000,0.000733000,0.114556000,4.246742999,0,18
1658137054.124700069,1785503069.368287086,156,6893,6912,61,0,72000,2315,1550,0.000000000,2.631923999,3.194547000,0.114730001,0.000639000,0.115369001,4.514563001,0,20
1658137054.224913836,1785503069.468371391,157,6912,6823,52,0,72000,2405,1617,0.000000000,2.639445000,3.165504000,0.227062001,0.000627000,0.227689001,4.602780999,0,20
