checkpoint_timestamp,voxel_x,voxel_y,voxel_z,first_seen_time,last_seen_time,total_point_hits,observed_frames,active_time_bins,sum_x,sum_y,sum_z
1658137044.824914217,-1,-9,3,1658137040.624824524,1658137044.824914217,75,22,1,-3.874030388,-641.745213509,261.601415873
1658137044.824914217,-5,-8,-2,1658137040.624824524,1658137044.824914217,121,43,1,-499.616705418,-897.725478172,-175.404514194
1658137044.824914217,0,-11,-1,1658137040.624824524,1658137044.424809933,12,6,1,0.394890510,-123.510740280,-8.643571228
1658137044.824914217,1,-5,-2,1658137040.624824524,1658137040.624824524,1,1,1,1.787065387,-4.600957870,-1.098925948
1658137044.824914217,-5,-8,-3,1658137040.624824524,1658137044.824914217,81,40,1,-336.330213547,-600.207960606,-187.852915287
1658137044.824914217,-4,-8,-4,1658137040.624824524,1658137044.824914217,128,41,1,-432.435841084,-961.286646366,-473.675880194
1658137044.824914217,0,-3,-9,1658137040.624824524,1658137044.824914217,69,16,1,25.839394301,-174.535813808,-586.051887512
1658137044.824914217,0,-6,-9,1658137040.624824524,1658137044.824914217,55,16,1,20.183632165,-305.651643753,-460.758307457
1658137044.824914217,0,-7,-9,1658137040.624824524,1658137044.824914217,77,26,1,29.450760901,-501.205956459,-652.920086861
1658137044.824914217,-1,-5,8,1658137040.724930048,1658137044.624745369,64,21,1,-5.396148827,-289.637814045,542.574972153
1658137044.824914217,-1,-7,6,1658137040.724930048,1658137044.824914217,60,16,1,-5.364016242,-388.165742874,389.508543968
1658137044.824914217,-1,-7,7,1658137040.724930048,1658137044.824914217,64,20,1,-8.791075550,-417.161429405,482.413596153
1658137044.824914217,-3,-1,0,1658137040.724930048,1658137040.724930048,1,1,1,-2.417983532,-0.646442831,0.486312926
1658137044.824914217,-1,4,-2,1658137040.724930048,1658137044.824914217,43,24,1,-17.636086497,177.444149017,-72.550854087
1658137044.824914217,-1,-5,6,1658137040.724930048,1658137044.624745369,50,18,1,-0.936644017,-233.697352886,329.640107155
1658137044.824914217,-1,-8,6,1658137040.724930048,1658137044.224855900,49,17,1,-6.820502028,-367.784437180,319.385039330
1658137044.824914217,-4,-9,-2,1658137040.724930048,1658137044.324722767,12,9,1,-45.718686104,-96.746177673,-20.975842834
1658137044.824914217,-3,-9,-4,1658137040.724930048,1658137044.424809933,24,13,1,-65.559387207,-197.434352875,-85.707782030
1658137044.824914217,-3,-9,-5,1658137040.724930048,1658137044.824914217,39,30,1,-104.142226219,-333.649094582,-160.763977051
1658137044.824914217,0,-8,-8,1658137040.724930048,1658137044.824914217,99,36,1,34.946750239,-742.180192947,-745.718921661
1658137044.824914217,-1,2,6,1658137040.824769497,1658137044.824914217,64,16,1,-7.850644051,157.323617458,415.655248642
1658137044.824914217,-1,1,7,1658137040.824769497,1658137044.824914217,74,18,1,-3.219372947,108.222065210,552.886676311
1658137044.824914217,-1,3,-3,1658137040.824769497,1658137044.824914217,23,18,1,-12.996197902,83.446737289,-50.423012972
1658137044.824914217,-1,-10,4,1658137040.824769497,1658137044.824914217,60,17,1,-7.116052672,-569.842124939,268.768218517
1658137044.824914217,0,4,-4,1658137040.824769497,1658137044.824914217,73,23,1,25.792438537,326.318545818,-253.250471592
1658137044.824914217,0,4,-5,1658137040.824769497,1658137044.824914217,57,17,1,21.274724364,256.070442677,-256.473599434
1658137044.824914217,-1,-10,3,1658137040.824769497,1658137044.824914217,74,22,1,-6.605172221,-704.559890747,261.903294802
1658137044.824914217,0,3,-6,1658137040.824769497,1658137044.724828005,89,35,1,33.425698452,310.800762415,-483.941371441
1658137044.824914217,0,4,-3,1658137040.824769497,1658137044.824914217,109,31,1,35.288401017,485.607944012,-269.380122900
1658137044.824914217,0,3,-7,1658137040.824769497,1658137044.724828005,96,35,1,40.980892628,332.829312801,-630.520794392
1658137044.824914217,-2,2,-6,1658137040.824769497,1658137044.724828005,78,32,1,-98.116337895,200.646838427,-434.049090385
1658137044.824914217,-4,-9,-3,1658137040.824769497,1658137044.824914217,192,40,1,-677.809010506,-1622.389179230,-502.743176460
1658137044.824914217,0,2,-7,1658137040.824769497,1658137044.824914217,100,33,1,45.802270621,257.430314064,-656.146697521
1658137044.824914217,-5,-6,-5,1658137040.824769497,1658137044.724828005,48,31,1,-200.493226051,-277.968801022,-207.624036789
1658137044.824914217,-5,-7,-5,1658137040.824769497,1658137044.724828005,34,27,1,-140.476029396,-215.179122925,-152.974689484
1658137044.824914217,-4,-9,-4,1658137040.824769497,1658137044.724828005,182,39,1,-619.433539391,-1532.740075111,-621.281547785
1658137044.824914217,-4,-6,-6,1658137040.824769497,1658137044.824914217,119,37,1,-428.918401480,-680.136942863,-643.700997829
1658137044.824914217,-4,-7,-6,1658137040.824769497,1658137044.824914217,107,39,1,-390.156480551,-708.733532429,-567.106365204
1658137044.824914217,0,-6,6,1658137040.924866199,1658137040.924866199,2,1,1,0.017164175,-10.277968884,12.930000305
1658137044.824914217,0,3,4,1658137040.924866199,1658137044.824914217,67,17,1,7.434900887,230.603490353,304.379776955
1658137044.824914217,0,3,5,1658137040.924866199,1658137044.824914217,51,17,1,3.605165954,179.318924189,277.049056530
1658137044.824914217,-5,-7,-2,1658137040.924866199,1658137044.824914217,68,38,1,-284.932067871,-463.454384327,-107.365264893
1658137044.824914217,-1,3,-6,1658137040.924866199,1658137044.724828005,34,22,1,-11.290007163,108.612686157,-185.215219498
1658137044.824914217,-5,-9,-2,1658137040.924866199,1658137044.824914217,21,17,1,-87.906016350,-169.463436127,-35.430333734
1658137044.824914217,-5,-9,-3,1658137040.924866199,1658137044.624745369,6,5,1,-25.071231842,-48.210218430,-12.301757574
1658137044.824914217,-1,2,-7,1658137040.924866199,1658137041.124927521,6,3,1,-1.789618373,16.140744686,-36.260218620
1658137044.824914217,-5,-7,-4,1658137040.924866199,1658137044.824914217,26,19,1,-111.317111015,-173.762856483,-96.376433134
1658137044.824914217,0,-12,-3,1658137040.924866199,1658137044.424809933,49,20,1,1.290107233,-560.384001732,-123.903045654
1658137044.824914217,0,4,4,1658137040.924866199,1658137044.824914217,55,16,1,7.767875336,248.064382553,247.501209259
1658137044.824914217,0,2,-8,1658137040.924866199,1658137044.824914217,78,23,1,36.012684479,197.188103676,-580.375437737
1658137044.824914217,-4,-8,-5,1658137040.924866199,1658137044.824914217,161,36,1,-593.129030704,-1196.725790024,-723.364528179
1658137044.824914217,0,1,-8,1658137040.924866199,1658137044.824914217,85,20,1,37.574808016,125.576860547,-637.426605701
1658137044.824914217,0,1,-9,1658137040.924866199,1658137044.624745369,59,18,1,25.915214360,90.355953455,-499.206617355
1658137044.824914217,0,0,-9,1658137040.924866199,1658137044.624745369,60,18,1,25.094320387,30.448105765,-510.611795425
1658137044.824914217,-4,-8,-6,1658137040.924866199,1658137044.824914217,110,35,1,-389.879571199,-810.511991024,-596.077807903
1658137044.824914217,0,-8,-9,1658137040.924866199,1658137044.824914217,91,31,1,36.967587799,-676.819808960,-769.994525909
1658137044.824914217,-1,-2,8,1658137041.024715185,1658137044.824914217,57,18,1,-3.516646471,-85.274738312,487.679184914
1658137044.824914217,-1,-3,8,1658137041.024715185,1658137044.824914217,58,14,1,-2.971356651,-142.436457872,490.964233398
1658137044.824914217,0,-1,6,1658137041.024715185,1658137044.824914217,11,8,1,0.065465162,-8.255234987,68.713781357
1658137044.824914217,0,5,3,1658137041.024715185,1658137044.824914217,61,20,1,11.387033433,335.473025322,214.107706785
1658137044.824914217,0,5,2,1658137041.024715185,1658137044.624745369,54,18,1,11.201023296,294.258338451,132.717427015
1658137044.824914217,0,-3,7,1658137041.024715185,1658137041.124927521,2,2,1,0.015638752,-5.417333841,14.235925674
1658137044.824914217,-1,4,1,1658137041.024715185,1658137044.624745369,75,21,1,-11.860349951,340.031876087,111.344310164
1658137044.824914217,-1,-11,3,1658137041.024715185,1658137044.824914217,82,21,1,-11.486061342,-863.242187500,284.973247766
1658137044.824914217,-1,-11,2,1658137041.024715185,1658137044.824914217,97,24,1,-12.996586412,-1016.662453651,240.583752632
1658137044.824914217,-1,4,-3,1658137041.024715185,1658137044.624745369,17,16,1,-4.080590729,70.313790321,-36.645404816
1658137044.824914217,-1,0,8,1658137041.024715185,1658137044.724828005,69,18,1,-5.238466166,34.260166410,586.861315727
1658137044.824914217,-1,-11,1,1658137041.024715185,1658137044.824914217,93,24,1,-13.011887725,-980.249124527,133.946165204
1658137044.824914217,-1,-11,0,1658137041.024715185,1658137044.424809933,69,16,1,-7.491615570,-721.842781067,33.220200803
1658137044.824914217,-1,-12,0,1658137041.024715185,1658137044.424809933,51,14,1,-6.724606290,-581.873617172,30.229322628
1658137044.824914217,-1,-1,8,1658137041.024715185,1658137044.824914217,58,18,1,-4.142233524,-30.835839625,492.382071495
1658137044.824914217,0,-12,-2,1658137041.024715185,1658137044.324722767,13,9,1,0.525145193,-147.369919777,-23.230536103
1658137044.824914217,0,3,-8,1658137041.024715185,1658137044.724828005,89,29,1,38.745686918,307.955517769,-664.714679241
1658137044.824914217,-5,-8,-4,1658137041.024715185,1658137044.824914217,126,36,1,-554.999895096,-954.789249420,-457.911399126
1658137044.824914217,-5,-7,-6,1658137041.024715185,1658137044.624745369,19,15,1,-79.139909744,-118.695209980,-97.488855362
1658137044.824914217,-3,-9,-3,1658137041.024715185,1658137044.824914217,7,7,1,-19.994988918,-58.515592575,-20.068455458
1658137044.824914217,0,0,-10,1658137041.024715185,1658137044.624745369,59,17,1,27.258990228,26.518244823,-559.982631683
1658137044.824914217,0,-1,-9,1658137041.024715185,1658137044.724828005,56,17,1,22.272602946,-29.700694282,-478.199332237
1658137044.824914217,0,-2,-9,1658137041.024715185,1658137044.624745369,66,18,1,23.660721213,-94.641027093,-561.588256836
1658137044.824914217,-1,-6,8,1658137041.024715185,1658137044.624745369,59,16,1,-7.762436971,-322.788223743,501.942391396
1658137044.824914217,0,-9,-8,1658137041.024715185,1658137044.724828005,73,31,1,22.931046510,-620.175642967,-546.716240406
1658137044.824914217,0,-10,-8,1658137041.024715185,1658137044.824914217,113,34,1,31.961842090,-1074.250949860,-849.505180359
1658137044.824914217,-5,-6,-6,1658137041.024715185,1658137042.824854851,6,5,1,-24.386222363,-34.653053761,-31.018680096
1658137044.824914217,0,-5,-10,1658137041.024715185,1658137044.124754429,39,12,1,14.411546662,-177.153127670,-369.522294044
1658137044.824914217,0,-9,-9,1658137041.024715185,1658137044.724828005,101,32,1,39.032474618,-855.273859024,-857.536583900
1658137044.824914217,0,-6,-10,1658137041.024715185,1658137044.824914217,40,11,1,15.649230003,-222.354490280,-378.829413414
1658137044.824914217,0,-7,-10,1658137041.024715185,1658137044.824914217,56,16,1,22.455991983,-363.259274006,-531.940206528
1658137044.824914217,-1,-4,9,1658137041.124927521,1658137044.624745369,52,16,1,-4.398547206,-183.428019285,490.026527405
1658137044.824914217,-1,-4,8,1658137041.124927521,1658137044.624745369,63,17,1,-3.264689572,-222.786607504,538.174864769
1658137044.824914217,0,4,-6,1658137041.124927521,1658137044.624745369,50,15,1,19.650701404,225.581242561,-274.247770786
1658137044.824914217,0,4,-7,1658137041.124927521,1658137044.624745369,46,14,1,19.128420740,206.686252117,-297.065465450
1658137044.824914217,0,2,-9,1658137041.124927521,1658137044.824914217,56,17,1,25.402000725,142.201288223,-472.629541397
1658137044.824914217,-5,-8,-5,1658137041.124927521,1658137044.824914217,124,37,1,-526.887017727,-943.727991104,-557.645432472
1658137044.824914217,0,-8,-10,1658137041.124927521,1658137044.524908304,58,20,1,23.165459611,-436.234522820,-546.180982590
1658137044.824914217,0,6,2,1658137041.224772692,1658137044.624745369,42,14,1,8.603866711,272.836738110,103.114670277
1658137044.824914217,0,6,1,1658137041.224772692,1658137044.624745369,60,16,1,14.239739195,389.653351784,88.948587418
1658137044.824914217,0,6,0,1658137041.224772692,1658137044.824914217,64,17,1,16.750783607,412.374070644,31.775162110
1658137044.824914217,0,5,0,1658137041.224772692,1658137044.624745369,57,20,1,14.367423669,310.857059002,28.644107046
1658137044.824914217,0,5,-1,1658137041.224772692,1658137044.824914217,73,21,1,20.494704068,404.825465679,-38.396151390
1658137044.824914217,0,5,-2,1658137041.224772692,1658137044.824914217,97,27,1,30.083500028,531.042260170,-148.039204836
1658137044.824914217,0,5,1,1658137041.224772692,1658137044.624745369,72,17,1,16.480672583,395.598056793,105.491691828
1658137044.824914217,-1,-11,-2,1658137041.224772692,1658137044.424809933,19,9,1,-1.104656985,-203.955183983,-25.936048508
1658137044.824914217,-4,-10,-3,1658137041.224772692,1658137044.824914217,55,31,1,-195.606721878,-506.321678162,-149.652833462
1658137044.824914217,-2,-9,-5,1658137041.224772692,1658137041.624929428,3,3,1,-5.043297172,-25.695755005,-12.620309830
1658137044.824914217,0,-12,-4,1658137041.224772692,1658137044.824914217,32,21,1,2.046652237,-368.143443108,-120.543347359
1658137044.824914217,-1,-12,-4,1658137041.224772692,1658137044.824914217,41,19,1,-21.437607560,-469.762908936,-135.505381346
1658137044.824914217,0,-1,-10,1658137041.224772692,1658137044.724828005,79,20,1,30.779661134,-41.102897723,-754.296061516
1658137044.824914217,0,-2,-10,1658137041.224772692,1658137044.824914217,100,20,1,25.091796603,-153.966304660,-952.012029648
1658137044.824914217,0,-4,-10,1658137041.224772692,1658137044.824914217,69,17,1,26.327031374,-236.987647533,-653.258806229
1658137044.824914217,0,-2,-11,1658137041.224772692,1658137044.824914217,90,20,1,31.990000978,-136.082615972,-940.916798592
1658137044.824914217,0,-3,-11,1658137041.224772692,1658137044.824914217,74,23,1,34.214128971,-188.420156240,-776.802918434
1658137044.824914217,0,-3,-10,1658137041.224772692,1658137044.824914217,86,19,1,32.733436164,-209.938033819,-817.361902237
1658137044.824914217,0,-9,-10,1658137041.224772692,1658137044.724828005,52,22,1,18.612099944,-445.586680412,-490.205558777
1658137044.824914217,-1,0,9,1658137041.324922085,1658137044.824914217,48,14,1,-5.322458267,23.203552434,456.753839493
1658137044.824914217,-1,-1,9,1658137041.324922085,1658137044.724828005,51,16,1,-5.365654029,-26.051820151,483.166832924
1658137044.824914217,-1,1,8,1658137041.324922085,1658137044.824914217,65,18,1,-4.868199717,96.258933544,553.265543938
1658137044.824914217,0,6,-1,1658137041.324922085,1658137044.824914217,73,18,1,21.604308769,475.281192303,-39.419849250
1658137044.824914217,0,6,-2,1658137041.324922085,1658137044.824914217,87,21,1,25.665035158,566.372791290,-128.739858866
1658137044.824914217,0,5,-3,1658137041.324922085,1658137044.824914217,100,26,1,33.053295821,551.656220436,-245.296724319
1658137044.824914217,-1,3,2,1658137041.324922085,1658137044.324722767,5,4,1,-0.860508986,19.134798050,10.380745649
1658137044.824914217,-5,-7,-3,1658137041.324922085,1658137044.424809933,41,25,1,-173.392926216,-282.600557327,-91.146174192
1658137044.824914217,-1,-12,-1,1658137041.324922085,1658137044.424809933,43,13,1,-4.730311528,-493.291654587,-18.946889257
1658137044.824914217,-1,2,-5,1658137041.324922085,1658137044.724828005,4,4,1,-1.401146218,10.817619324,-19.951108932
1658137044.824914217,-1,-6,-3,1658137041.324922085,1658137044.524908304,18,15,1,-5.796482019,-105.067167282,-46.663163185
1658137044.824914217,-1,-12,-2,1658137041.324922085,1658137044.524908304,44,14,1,-2.868320017,-508.470065117,-63.009374380
1658137044.824914217,-3,-10,-3,1658137041.324922085,1658137042.524814606,6,6,1,-16.906830549,-55.214831352,-16.806423187
1658137044.824914217,-1,-13,-3,1658137041.324922085,1658137044.724828005,86,23,1,-20.513806024,-1070.204229355,-221.764158726
1658137044.824914217,-5,-9,-4,1658137041.324922085,1658137044.724828005,32,22,1,-135.381578445,-268.361939430,-111.828038454
1658137044.824914217,-4,-10,-4,1658137041.324922085,1658137044.824914217,62,33,1,-201.311130762,-569.137202263,-213.540892124
1658137044.824914217,-3,-5,-6,1658137041.324922085,1658137042.424739361,5,5,1,-13.650239706,-24.732423782,-25.357758522
1658137044.824914217,-4,-9,-5,1658137041.324922085,1658137044.624745369,68,29,1,-245.637394667,-571.086649895,-286.656414986
1658137044.824914217,-3,-10,-5,1658137041.324922085,1658137044.724828005,21,18,1,-59.719339848,-193.234412193,-86.493845463
1658137044.824914217,-1,-11,-4,1658137041.324922085,1658137044.824914217,38,23,1,-13.695987329,-404.629171371,-126.164088726
1658137044.824914217,-5,-8,-6,1658137041.324922085,1658137044.824914217,48,28,1,-210.623532772,-363.970968246,-250.640517235
1658137044.824914217,0,-12,-5,1658137041.324922085,1658137044.824914217,108,30,1,8.079280563,-1238.750287056,-488.209445000
1658137044.824914217,0,-12,-6,1658137041.324922085,1658137044.824914217,85,26,1,6.638264664,-978.650811195,-466.380729198
1658137044.824914217,0,-11,-8,1658137041.324922085,1658137044.824914217,87,29,1,19.745946646,-916.037735939,-648.626804829
1658137044.824914217,-1,-2,9,1658137041.324922085,1658137044.824914217,57,16,1,-5.682314172,-81.834397912,542.511163712
1658137044.824914217,-1,-9,-8,1658137041.324922085,1658137044.124754429,33,18,1,-17.519743659,-281.413906097,-249.098974705
1658137044.824914217,0,-10,-9,1658137041.324922085,1658137044.824914217,84,29,1,28.778799653,-806.059390068,-716.296342850
1658137044.824914217,0,-4,-11,1658137041.324922085,1658137044.824914217,59,20,1,24.128816426,-204.627243042,-620.463205338
1658137044.824914217,-1,-8,-10,1658137041.324922085,1658137044.524908304,17,11,1,-2.636498290,-131.579157352,-156.399328232
1658137044.824914217,-1,2,8,1658137041.424759150,1658137044.624745369,73,17,1,-5.931291902,184.430361986,619.028984070
1658137044.824914217,-1,2,7,1658137041.424759150,1658137044.824914217,67,16,1,-5.915762543,165.367697716,503.235481262
1658137044.824914217,-1,4,2,1658137041.424759150,1658137043.824754000,3,3,1,-0.120606201,12.722895145,6.253317595
1658137044.824914217,0,7,0,1658137041.424759150,1658137044.824914217,54,17,1,17.081098974,405.530192852,27.999618419
1658137044.824914217,-1,-10,5,1658137041.424759150,1658137044.824914217,70,14,1,-22.618126079,-668.108921051,390.731423378
1658137044.824914217,-1,-11,5,1658137041.424759150,1658137044.724828005,49,15,1,-10.886739597,-512.900243759,272.269053936
1658137044.824914217,-1,-9,6,1658137041.424759150,1658137044.824914217,36,13,1,-6.625863552,-303.847168922,233.912369251
1658137044.824914217,-1,-11,4,1658137041.424759150,1658137044.724828005,56,15,1,-7.969462834,-587.998260498,253.926178455
1658137044.824914217,0,6,-3,1658137041.424759150,1658137044.824914217,71,22,1,27.894591957,458.744279861,-181.599068165
1658137044.824914217,0,6,-4,1658137041.424759150,1658137044.824914217,81,20,1,34.783791691,524.113864899,-283.574573040
1658137044.824914217,-1,-12,2,1658137041.424759150,1658137044.824914217,75,20,1,-16.617137700,-860.030982018,187.206674576
1658137044.824914217,0,5,-4,1658137041.424759150,1658137044.824914217,67,21,1,23.942225009,368.072769165,-229.838395119
1658137044.824914217,-1,-12,3,1658137041.424759150,1658137044.824914217,68,17,1,-12.437726811,-777.365025520,239.554349422
1658137044.824914217,0,5,-5,1658137041.424759150,1658137044.824914217,56,18,1,21.364967167,310.417260170,-248.177707195
1658137044.824914217,0,7,1,1658137041.424759150,1658137044.624745369,39,12,1,10.217547864,291.005803108,58.839580297
1658137044.824914217,-1,-10,-1,1658137041.424759150,1658137044.424809933,25,11,1,-1.221946900,-240.904298782,-5.430662602
1658137044.824914217,-1,-12,1,1658137041.424759150,1658137044.824914217,70,17,1,-13.889740683,-805.490585327,106.817559600
1658137044.824914217,-3,-5,-5,1658137041.424759150,1658137044.624745369,9,9,1,-19.320873976,-44.412230492,-43.230393887
1658137044.824914217,-2,-12,-3,1658137041.424759150,1658137044.224855900,23,15,1,-28.973791957,-265.405858994,-66.058415174
1658137044.824914217,-1,-12,-3,1658137041.424759150,1658137044.424809933,53,18,1,-15.958798875,-617.503812790,-143.323335648
1658137044.824914217,-1,1,9,1658137041.424759150,1658137044.824914217,57,21,1,-5.646842740,87.114331126,540.230517387
1658137044.824914217,-5,-9,-5,1658137041.424759150,1658137044.824914217,109,32,1,-493.580588341,-907.925464630,-484.073652744
1658137044.824914217,-2,-12,-4,1658137041.424759150,1658137044.724828005,62,26,1,-82.764813662,-717.983559608,-202.524844885
1658137044.824914217,-2,-5,-5,1658137041.424759150,1658137043.624813080,7,6,1,-12.815129519,-34.350037098,-33.821680069
1658137044.824914217,0,3,-9,1658137041.424759150,1658137044.624745369,63,17,1,28.696616709,223.620229006,-535.259626389
1658137044.824914217,0,0,-11,1658137041.424759150,1658137044.624745369,62,18,1,32.482483745,29.868854141,-649.183176994
1658137044.824914217,0,-11,-7,1658137041.424759150,1658137044.824914217,93,31,1,15.139286593,-972.898181915,-613.127239704
1658137044.824914217,0,-1,-11,1658137041.424759150,1658137044.824914217,86,21,1,35.462178543,-44.100421583,-904.279962540
1658137044.824914217,0,-10,-10,1658137041.424759150,1658137044.724828005,73,26,1,27.864281863,-696.146887779,-690.169620514
1658137044.824914217,0,-11,-6,1658137041.424759150,1658137044.724828005,43,22,1,5.074475780,-458.940153122,-234.502593517
1658137044.824914217,-1,2,9,1658137041.524841309,1658137044.624745369,51,16,1,-4.528700627,125.132842302,485.290041924
1658137044.824914217,-1,-2,10,1658137041.524841309,1658137044.824914217,70,19,1,-8.292253248,-107.336157084,735.178443909
1658137044.824914217,-1,-3,10,1658137041.524841309,1658137044.824914217,64,18,1,-6.648713574,-159.929523945,673.635828018
1658137044.824914217,-1,3,8,1658137041.524841309,1658137044.624745369,66,14,1,-19.312308054,229.743360519,562.667472839
1658137044.824914217,-1,3,7,1658137041.524841309,1658137044.824914217,72,13,1,-40.873668090,253.958762646,542.530194283
1658137044.824914217,-1,-3,9,1658137041.524841309,1658137044.824914217,48,14,1,-3.962721422,-118.680441856,455.155694008
1658137044.824914217,-1,3,5,1658137041.524841309,1658137044.824914217,23,14,1,-3.116317274,82.147942543,134.690522194
1658137044.824914217,-1,3,6,1658137041.524841309,1658137044.824914217,83,18,1,-42.677088678,294.870650053,546.099753857
1658137044.824914217,-1,-9,7,1658137041.524841309,1658137044.824914217,42,14,1,-9.192541525,-358.069621086,314.500046730
1658137044.824914217,-1,-10,7,1658137041.524841309,1658137044.824914217,46,13,1,-12.122147605,-438.818640709,343.132303715
1658137044.824914217,-1,-10,6,1658137041.524841309,1658137044.824914217,45,12,1,-13.242843553,-429.233949661,288.969910622
1658137044.824914217,-1,-11,6,1658137041.524841309,1658137044.324722767,39,11,1,-12.525345773,-404.942312241,254.417989254
1658137044.824914217,0,7,-1,1658137041.524841309,1658137044.824914217,57,16,1,19.141521126,424.493192196,-27.316924074
1658137044.824914217,-1,-9,1,1658137041.524841309,1658137044.824914217,49,23,1,-2.226027596,-431.084902763,74.565544963
1658137044.824914217,-1,-13,-1,1658137041.524841309,1658137044.424809933,31,8,1,-3.984059565,-385.213589668,-17.186831132
1658137044.824914217,-5,-10,-3,1658137041.524841309,1658137042.524814606,3,3,1,-12.094475746,-27.161280632,-8.282458782
1658137044.824914217,-1,-13,-2,1658137041.524841309,1658137044.724828005,49,12,1,-3.579171391,-612.656105042,-75.746758223
1658137044.824914217,0,-13,-4,1658137041.524841309,1658137044.224855900,25,15,1,0.788757149,-311.920303345,-96.871865749
1658137044.824914217,0,-13,-5,1658137041.524841309,1658137044.824914217,61,25,1,1.411644384,-755.870916367,-274.772005558
1658137044.824914217,0,-13,-6,1658137041.524841309,1658137044.824914217,54,22,1,1.672227008,-671.575726509,-296.078460217
1658137044.824914217,0,-10,-7,1658137041.524841309,1658137044.824914217,69,28,1,13.707860708,-655.662217140,-447.000649452
1658137044.824914217,0,-12,-7,1658137041.524841309,1658137044.724828005,60,22,1,7.218668677,-689.433186531,-389.625041962
1658137044.824914217,-2,-9,-8,1658137041.524841309,1658137044.724828005,46,25,1,-58.870604277,-392.655322075,-344.284278393
1658137044.824914217,-1,-10,-8,1658137041.524841309,1658137043.424738884,4,4,1,-0.799946398,-36.357611656,-30.838396072
1658137044.824914217,-1,-9,-9,1658137041.524841309,1658137044.024915218,10,8,1,-3.343193289,-83.239622116,-88.484846115
1658137044.824914217,0,-2,-12,1658137041.524841309,1658137044.824914217,67,20,1,34.025336474,-97.325984836,-770.635917664
1658137044.824914217,0,-5,-11,1658137041.524841309,1658137044.824914217,30,11,1,11.908592314,-133.327577591,-316.673985481
1658137044.824914217,0,-11,-9,1658137041.524841309,1658137044.824914217,67,22,1,19.067809492,-700.741509438,-567.917500496
1658137044.824914217,0,-3,-12,1658137041.524841309,1658137044.824914217,71,25,1,34.565779507,-175.613794088,-817.842811584
1658137044.824914217,0,-4,-12,1658137041.524841309,1658137044.824914217,73,25,1,31.787576824,-254.714639664,-839.713450432
1658137044.824914217,0,5,6,1658137041.624929428,1658137044.824914217,19,12,1,1.659963575,111.834770679,121.821923733
1658137044.824914217,-1,-5,9,1658137041.624929428,1658137044.624745369,53,14,1,-7.210059457,-238.679669380,507.314973831
1658137044.824914217,-1,5,6,1658137041.624929428,1658137044.824914217,56,18,1,-16.865114061,299.257011414,363.567209721
1658137044.824914217,-1,-6,9,1658137041.624929428,1658137044.624745369,56,17,1,-9.693392515,-310.419754505,528.386356354
1658137044.824914217,-1,-8,9,1658137041.624929428,1658137044.524908304,54,14,1,-13.983158797,-406.576571941,510.966521263
1658137044.824914217,-1,5,5,1658137041.624929428,1658137044.824914217,22,14,1,-5.719410367,114.382863045,125.284560204
1658137044.824914217,-1,4,5,1658137041.624929428,1658137044.824914217,32,18,1,-7.185510949,145.956755638,184.349674702
1658137044.824914217,-1,-7,8,1658137041.624929428,1658137044.824914217,68,17,1,-12.540822610,-443.705644608,580.439336777
1658137044.824914217,0,6,3,1658137041.624929428,1658137044.824914217,43,11,1,8.174579859,279.213337421,150.884231329
1658137044.824914217,-1,-8,7,1658137041.624929428,1658137044.024915218,50,12,1,-9.256210938,-378.928862572,376.787803650
1658137044.824914217,0,5,5,1658137041.624929428,1658137044.824914217,46,15,1,5.449470717,254.925563335,246.855784416
1658137044.824914217,0,6,-5,1658137041.624929428,1658137044.824914217,69,17,1,26.016110539,444.251700878,-310.748620510
1658137044.824914217,-2,-6,-2,1658137041.624929428,1658137044.824914217,10,10,1,-15.806201577,-58.841914177,-19.241062164
1658137044.824914217,-1,-13,0,1658137041.624929428,1658137044.824914217,43,14,1,-9.230763875,-535.520104408,22.531857968
1658137044.824914217,0,6,-6,1658137041.624929428,1658137044.624745369,56,16,1,23.742001131,363.689657211,-307.441475391
1658137044.824914217,-2,-6,-3,1658137041.624929428,1658137044.424809933,14,12,1,-19.303143978,-81.781834602,-34.819688797
1658137044.824914217,-1,-8,8,1658137041.624929428,1658137044.524908304,59,16,1,-13.469540447,-442.773017406,503.107439995
1658137044.824914217,-1,-4,6,1658137041.624929428,1658137042.924814939,6,4,1,-0.025110036,-20.864613533,41.159919739
1658137044.824914217,0,5,4,1658137041.624929428,1658137044.824914217,54,15,1,8.666641004,297.858793259,244.320225716
1658137044.824914217,-2,3,-6,1658137041.624929428,1658137043.724911451,2,2,1,-2.312303901,6.151524305,-10.830242157
1658137044.824914217,-1,4,6,1658137041.624929428,1658137044.824914217,60,20,1,-29.041017324,271.016703129,380.408588409
1658137044.824914217,0,6,5,1658137041.624929428,1658137044.824914217,62,19,1,8.491774820,403.632469654,340.963904858
1658137044.824914217,-1,-13,1,1658137041.624929428,1658137044.824914217,55,13,1,-12.454393610,-687.232260704,81.607285261
1658137044.824914217,0,-11,-5,1658137041.624929428,1658137044.724828005,50,25,1,6.217077352,-536.013776779,-227.606370926
1658137044.824914217,0,3,-10,1658137041.624929428,1658137044.424809933,41,11,1,19.846647233,142.828891039,-390.932362556
1658137044.824914217,0,2,-10,1658137041.624929428,1658137044.824914217,49,14,1,22.754101992,120.240106344,-468.299821854
1658137044.824914217,0,1,-10,1658137041.624929428,1658137044.624745369,43,14,1,20.219202220,64.972749114,-408.251008034
