voxel_x,voxel_y,voxel_z,center_x,center_y,center_z,mean_x,mean_y,mean_z,first_seen_time,last_seen_time,lifespan_sec,total_point_hits,observed_frames,active_time_bins
-1,-6,12,-0.500000000,-5.500000000,12.500000000,-0.264606886,-5.543717018,12.509128626,1658137042.324903250,1658137044.824914217,2.500010967,52,14,1
-1,-3,12,-0.500000000,-2.500000000,12.500000000,-0.137621706,-2.470601264,12.551245547,1658137042.324903250,1658137044.824914217,2.500010967,47,16,1
-1,3,10,-0.500000000,3.500000000,10.500000000,-0.085322840,3.461944234,10.536855885,1658137042.324903250,1658137044.624745369,2.299842119,51,14,1
-1,4,10,-0.500000000,4.500000000,10.500000000,-0.050683741,4.553231567,10.470000446,1658137042.324903250,1658137044.624745369,2.299842119,48,12,1
-1,5,10,-0.500000000,5.500000000,10.500000000,-0.018161202,5.529650533,10.513384485,1658137042.324903250,1658137044.824914217,2.500010967,40,15,1
-1,-1,12,-0.500000000,-0.500000000,12.500000000,-0.168140093,-0.486448219,12.507370472,1658137042.324903250,1658137044.824914217,2.500010967,66,19,1
-1,1,11,-0.500000000,1.500000000,11.500000000,-0.145078162,1.483430982,11.530044746,1658137042.324903250,1658137044.824914217,2.500010967,50,15,1
-1,1,12,-0.500000000,1.500000000,12.500000000,-0.151974201,1.543033505,12.516186893,1658137042.324903250,1658137044.824914217,2.500010967,48,14,1
0,3,-12,0.500000000,3.500000000,-11.500000000,0.537215098,3.398819557,-11.513091908,1658137042.224861860,1658137044.624745369,2.399883509,43,13,1
0,-4,-14,0.500000000,-3.500000000,-13.500000000,0.460074139,-3.209905457,-13.129732227,1658137042.224861860,1658137044.224855900,1.999994040,10,9,1
-2,-3,-13,-1.500000000,-2.500000000,-12.500000000,-1.546707961,-2.727789957,-12.678889028,1658137042.224861860,1658137044.824914217,2.600052357,58,23,1
-2,-4,-12,-1.500000000,-3.500000000,-11.500000000,-1.368582249,-3.584112406,-11.923849980,1658137042.224861860,1658137044.424809933,2.199948072,12,11,1
-1,-6,11,-0.500000000,-5.500000000,11.500000000,-0.244034031,-5.560761815,11.534091079,1658137042.224861860,1658137044.824914217,2.600052357,46,14,1
-1,7,4,-0.500000000,7.500000000,4.500000000,-0.058215708,7.624172986,4.387376010,1658137042.224861860,1658137044.424809933,2.199948072,8,5,1
0,2,-13,0.500000000,2.500000000,-12.500000000,0.561888521,2.509526693,-12.562781169,1658137042.224861860,1658137044.824914217,2.600052357,52,16,1
0,8,5,0.500000000,8.500000000,5.500000000,0.046667946,8.414299965,5.503863443,1658137042.224861860,1658137044.824914217,2.600052357,22,13,1
-4,4,6,-3.500000000,4.500000000,6.500000000,-3.104570189,4.371530972,6.805700874,1658137042.224861860,1658137044.824914217,2.600052357,25,20,1
0,3,-11,0.500000000,3.500000000,-10.500000000,0.511608193,3.522651298,-10.533827370,1658137042.224861860,1658137044.624745369,2.399883509,44,14,1
-1,-5,11,-0.500000000,-4.500000000,11.500000000,-0.191541825,-4.497109227,11.525247434,1658137042.224861860,1658137044.624745369,2.399883509,41,12,1
-1,8,5,-0.500000000,8.500000000,5.500000000,-0.065989162,8.524482455,5.448042075,1658137042.224861860,1658137044.824914217,2.600052357,42,15,1
-1,-7,11,-0.500000000,-6.500000000,11.500000000,-0.280670465,-6.470045445,11.519375577,1658137042.224861860,1658137044.824914217,2.600052357,51,16,1
-1,-6,10,-0.500000000,-5.500000000,10.500000000,-0.210544189,-5.517175532,10.470061749,1658137042.224861860,1658137044.624745369,2.399883509,47,15,1
-1,-8,3,-0.500000000,-7.500000000,3.500000000,-0.013355157,-7.731917555,3.527733449,1658137042.224861860,1658137044.824914217,2.600052357,33,16,1
-1,-5,10,-0.500000000,-4.500000000,10.500000000,-0.165806778,-4.505840236,10.567392479,1658137042.224861860,1658137044.624745369,2.399883509,44,12,1
-1,7,3,-0.500000000,7.500000000,3.500000000,-0.046472793,7.598942757,3.928175926,1658137042.224861860,1658137043.624813080,1.399951220,2,2,1
-1,8,3,-0.500000000,8.500000000,3.500000000,-0.111732244,8.568015439,3.872313040,1658137042.224861860,1658137044.824914217,2.600052357,14,11,1
0,8,4,0.500000000,8.500000000,4.500000000,0.034931587,8.206370354,4.377580679,1658137042.224861860,1658137044.824914217,2.600052357,13,10,1
0,7,5,0.500000000,7.500000000,5.500000000,0.131644501,7.504050489,5.482168459,1658137042.224861860,1658137044.824914217,2.600052357,51,15,1
-1,7,5,-0.500000000,7.500000000,5.500000000,-0.034366111,7.920641104,5.347254594,1658137042.224861860,1658137044.824914217,2.600052357,3,3,1
-1,-8,10,-0.500000000,-7.500000000,10.500000000,-0.295814113,-7.491251906,10.470716047,1658137042.224861860,1658137044.624745369,2.399883509,60,14,1
-1,-7,10,-0.500000000,-6.500000000,10.500000000,-0.254514672,-6.464080481,10.551753391,1658137042.224861860,1658137044.824914217,2.600052357,55,17,1
0,7,6,0.500000000,7.500000000,6.500000000,0.102273423,7.498152012,6.513631291,1658137042.224861860,1658137044.824914217,2.600052357,45,15,1
0,-12,-10,0.500000000,-11.500000000,-9.500000000,0.264146511,-11.527347183,-9.532774067,1658137042.124760151,1658137044.524908304,2.400148153,40,13,1
0,-13,-9,0.500000000,-12.500000000,-8.500000000,0.189703294,-12.433692641,-8.462142330,1658137042.124760151,1658137044.724828005,2.600067854,59,16,1
0,-8,-7,0.500000000,-7.500000000,-6.500000000,0.308204611,-7.455640495,-6.757641390,1658137042.124760151,1658137044.724828005,2.600067854,32,20,1
0,6,-9,0.500000000,6.500000000,-8.500000000,0.525834639,6.520990372,-8.465250245,1658137042.124760151,1658137044.624745369,2.499985218,58,14,1
0,7,-5,0.500000000,7.500000000,-4.500000000,0.394377446,7.472861897,-4.495238044,1658137042.124760151,1658137044.824914217,2.700154066,66,15,1
-1,4,7,-0.500000000,4.500000000,7.500000000,-0.916220248,4.450742920,7.808138013,1658137042.124760151,1658137044.824914217,2.700154066,12,8,1
-4,-6,-2,-3.500000000,-5.500000000,-1.500000000,-3.353665352,-5.597143173,-1.999350667,1658137042.124760151,1658137042.124760151,0.000000000,1,1,1
-3,4,7,-2.500000000,4.500000000,7.500000000,-2.472757031,4.390643480,7.398822249,1658137042.124760151,1658137044.324722767,2.199962616,41,19,1
0,5,8,0.500000000,5.500000000,8.500000000,0.022624972,5.559677124,8.970665932,1658137042.124760151,1658137044.324722767,2.199962616,4,4,1
-1,5,9,-0.500000000,5.500000000,9.500000000,-0.014224250,5.401907492,9.602560520,1658137042.124760151,1658137044.624745369,2.499985218,40,16,1
0,-11,-11,0.500000000,-10.500000000,-10.500000000,0.374258152,-10.445047035,-10.443716240,1658137042.024935007,1658137044.824914217,2.799979210,50,16,1
0,-10,-11,0.500000000,-9.500000000,-10.500000000,0.427045719,-9.458232573,-10.500339695,1658137042.024935007,1658137044.824914217,2.799979210,56,15,1
0,-9,-11,0.500000000,-8.500000000,-10.500000000,0.451720017,-8.491243303,-10.592515369,1658137042.024935007,1658137044.724828005,2.699892998,48,18,1
0,0,-13,0.500000000,0.500000000,-12.500000000,0.570073994,0.488292927,-12.500216806,1658137042.024935007,1658137044.824914217,2.799979210,74,20,1
0,1,-13,0.500000000,1.500000000,-12.500000000,0.577198868,1.461447944,-12.500479135,1658137042.024935007,1658137044.824914217,2.799979210,61,20,1
-1,-9,-10,-0.500000000,-8.500000000,-9.500000000,-0.288111319,-8.456058329,-9.111291278,1658137042.024935007,1658137044.624745369,2.599810362,11,9,1
0,1,-12,0.500000000,1.500000000,-11.500000000,0.567777402,1.469150617,-11.515515270,1658137042.024935007,1658137044.624745369,2.599810362,66,17,1
0,7,3,0.500000000,7.500000000,3.500000000,0.182462333,7.485972386,3.548444196,1658137042.024935007,1658137044.824914217,2.799979210,51,13,1
0,-13,-8,0.500000000,-12.500000000,-7.500000000,0.144052497,-12.464059905,-7.519143694,1658137042.024935007,1658137044.724828005,2.699892998,51,15,1
0,2,-12,0.500000000,2.500000000,-11.500000000,0.531389608,2.416229544,-11.503125297,1658137042.024935007,1658137044.824914217,2.799979210,54,16,1
-4,-7,-7,-3.500000000,-6.500000000,-6.500000000,-3.359731436,-6.959202290,-6.021046162,1658137042.024935007,1658137042.024935007,0.000000000,1,1,1
-1,5,8,-0.500000000,5.500000000,8.500000000,-0.221058021,5.618392618,8.437224840,1658137042.024935007,1658137044.824914217,2.799979210,19,14,1
-1,-14,-6,-0.500000000,-13.500000000,-5.500000000,-0.029826435,-13.569919399,-5.490933989,1658137042.024935007,1658137044.624745369,2.599810362,56,17,1
0,6,7,0.500000000,6.500000000,7.500000000,0.089397162,6.493135392,7.528013918,1658137042.024935007,1658137044.824914217,2.799979210,63,15,1
-2,-13,-3,-1.500000000,-12.500000000,-2.500000000,-1.139137455,-12.096455029,-2.905146394,1658137042.024935007,1658137043.024902582,0.999967575,7,5,1
0,7,4,0.500000000,7.500000000,4.500000000,0.118456290,7.478350787,4.548221536,1658137042.024935007,1658137044.824914217,2.799979210,55,14,1
-1,-9,9,-0.500000000,-8.500000000,9.500000000,-0.300977310,-8.518117622,9.496222584,1658137042.024935007,1658137044.524908304,2.499973297,54,14,1
0,8,3,0.500000000,8.500000000,3.500000000,0.156411902,8.489776109,3.441117738,1658137042.024935007,1658137044.824914217,2.799979210,38,13,1
-1,-10,9,-0.500000000,-9.500000000,9.500000000,-0.340396817,-9.474375339,9.426099696,1658137042.024935007,1658137044.824914217,2.799979210,47,14,1
-1,8,4,-0.500000000,8.500000000,4.500000000,-0.149949994,8.494334667,4.503611026,1658137042.024935007,1658137044.824914217,2.799979210,62,15,1
0,6,6,0.500000000,6.500000000,6.500000000,0.112459316,6.575863895,6.504415787,1658137042.024935007,1658137044.824914217,2.799979210,59,17,1
0,6,8,0.500000000,6.500000000,8.500000000,0.058390026,6.558934247,8.505373160,1658137042.024935007,1658137044.824914217,2.799979210,54,16,1
0,-3,-13,0.500000000,-2.500000000,-12.500000000,0.480352422,-2.601812332,-12.497914273,1658137041.924714327,1658137044.824914217,2.900199890,70,23,1
0,-2,-13,0.500000000,-1.500000000,-12.500000000,0.520110838,-1.544181237,-12.507482672,1658137041.924714327,1658137044.824914217,2.900199890,80,21,1
0,-4,-13,0.500000000,-3.500000000,-12.500000000,0.439744886,-3.501552178,-12.508941471,1658137041.924714327,1658137044.824914217,2.900199890,69,26,1
0,-1,-13,0.500000000,-0.500000000,-12.500000000,0.537549933,-0.566242891,-12.481678430,1658137041.924714327,1658137044.824914217,2.900199890,68,19,1
0,-1,-12,0.500000000,-0.500000000,-11.500000000,0.511594331,-0.475667834,-11.514863758,1658137041.924714327,1658137044.824914217,2.900199890,68,18,1
0,-12,-9,0.500000000,-11.500000000,-8.500000000,0.226818457,-11.462728764,-8.545677571,1658137041.924714327,1658137044.724828005,2.800113678,47,16,1
0,0,-12,0.500000000,0.500000000,-11.500000000,0.543712103,0.536750208,-11.502865821,1658137041.924714327,1658137044.824914217,2.900199890,65,19,1
-1,-3,11,-0.500000000,-2.500000000,11.500000000,-0.127668155,-2.493641342,11.543229179,1658137041.924714327,1658137044.824914217,2.900199890,63,16,1
-1,-14,-3,-0.500000000,-13.500000000,-2.500000000,-0.151791715,-13.431451061,-2.540828450,1658137041.924714327,1658137044.424809933,2.500095606,44,11,1
0,4,-9,0.500000000,4.500000000,-8.500000000,0.461712178,4.532723869,-8.478147992,1658137041.924714327,1658137044.624745369,2.700031042,55,14,1
0,5,-9,0.500000000,5.500000000,-8.500000000,0.502575172,5.462107152,-8.509068350,1658137041.924714327,1658137044.624745369,2.700031042,48,12,1
-1,-5,4,-0.500000000,-4.500000000,4.500000000,-0.463228181,-4.918812513,4.163897753,1658137041.924714327,1658137042.524814606,0.600100279,2,2,1
-2,-5,-6,-1.500000000,-4.500000000,-5.500000000,-1.863320017,-4.946804142,-5.048688030,1658137041.924714327,1658137044.224855900,2.300141573,5,5,1
-1,5,7,-0.500000000,5.500000000,7.500000000,-0.328465129,5.548320651,7.403558603,1658137041.924714327,1658137044.824914217,2.900199890,52,17,1
-1,-14,-2,-0.500000000,-13.500000000,-1.500000000,-0.155806940,-13.501139450,-1.510433829,1658137041.924714327,1658137044.424809933,2.500095606,20,7,1
0,8,0,0.500000000,8.500000000,0.500000000,0.238424242,8.488900711,0.531091957,1658137041.924714327,1658137044.824914217,2.900199890,58,13,1
-1,3,9,-0.500000000,3.500000000,9.500000000,-0.082175281,3.424585720,9.523878943,1658137041.924714327,1658137044.624745369,2.700031042,53,16,1
0,6,-8,0.500000000,6.500000000,-7.500000000,0.463714612,6.485138178,-7.457515503,1658137041.924714327,1658137044.624745369,2.700031042,58,14,1
-1,-2,11,-0.500000000,-1.500000000,11.500000000,-0.140699858,-1.498575407,11.499421789,1658137041.924714327,1658137044.824914217,2.900199890,57,20,1
0,8,2,0.500000000,8.500000000,2.500000000,0.210436000,8.500067350,2.516988471,1658137041.924714327,1658137044.624745369,2.700031042,37,12,1
-1,4,9,-0.500000000,4.500000000,9.500000000,-0.045049600,4.479239137,9.476115545,1658137041.924714327,1658137044.624745369,2.700031042,54,14,1
-2,4,7,-1.500000000,4.500000000,7.500000000,-1.367394410,4.360166214,7.366179466,1658137041.924714327,1658137044.824914217,2.900199890,61,17,1
-1,-5,3,-0.500000000,-4.500000000,3.500000000,-0.309270918,-4.947199345,3.998816729,1658137041.924714327,1658137041.924714327,0.000000000,1,1,1
-1,5,1,-0.500000000,5.500000000,1.500000000,-0.079334810,5.001907825,1.832579732,1658137041.924714327,1658137041.924714327,0.000000000,1,1,1
0,8,1,0.500000000,8.500000000,1.500000000,0.231395463,8.441828874,1.460198904,1658137041.924714327,1658137044.624745369,2.700031042,52,11,1
-1,-11,7,-0.500000000,-10.500000000,7.500000000,-0.314019997,-10.456128338,7.578935773,1658137041.924714327,1658137044.224855900,2.300141573,35,10,1
0,7,2,0.500000000,7.500000000,2.500000000,0.205141288,7.578009016,2.507439827,1658137041.924714327,1658137044.624745369,2.700031042,38,12,1
-1,-10,8,-0.500000000,-9.500000000,8.500000000,-0.306456579,-9.513405861,8.515775904,1658137041.924714327,1658137044.824914217,2.900199890,47,14,1
-1,-9,8,-0.500000000,-8.500000000,8.500000000,-0.262634992,-8.457363810,8.532582750,1658137041.924714327,1658137043.924834490,2.000120163,49,12,1
-3,4,6,-2.500000000,4.500000000,6.500000000,-2.447507419,4.365913332,6.778510332,1658137041.924714327,1658137044.124754429,2.200040102,32,18,1
-2,4,6,-1.500000000,4.500000000,6.500000000,-1.272416229,4.448965984,6.742641705,1658137041.924714327,1658137044.824914217,2.900199890,67,24,1
-1,-4,10,-0.500000000,-3.500000000,10.500000000,-0.114883341,-3.482185053,10.456072124,1658137041.924714327,1658137044.824914217,2.900199890,53,16,1
-1,4,8,-0.500000000,4.500000000,8.500000000,-0.409587107,4.573105591,8.482049501,1658137041.924714327,1658137044.824914217,2.900199890,54,13,1
-1,-4,11,-0.500000000,-3.500000000,11.500000000,-0.143873491,-3.456191199,11.457973094,1658137041.924714327,1658137044.824914217,2.900199890,42,14,1
0,-11,-10,0.500000000,-10.500000000,-9.500000000,0.325864643,-10.502467019,-9.491667520,1658137041.824869633,1658137044.824914217,3.000044584,63,20,1
-1,-8,-9,-0.500000000,-7.500000000,-8.500000000,-0.046122029,-7.896225452,-8.965508938,1658137041.824869633,1658137043.124729633,1.299860001,2,2,1
-1,-1,11,-0.500000000,-0.500000000,11.500000000,-0.156292369,-0.537598636,11.503134612,1658137041.824869633,1658137044.724828005,2.899958372,58,17,1
-1,-13,-6,-0.500000000,-12.500000000,-5.500000000,-0.011190728,-12.849378586,-5.289261500,1658137041.824869633,1658137044.624745369,2.799875736,6,5,1
-1,-14,-5,-0.500000000,-13.500000000,-4.500000000,-0.049964712,-13.422564548,-4.502734164,1658137041.824869633,1658137044.624745369,2.799875736,69,22,1
-1,-13,-5,-0.500000000,-12.500000000,-4.500000000,-0.015236758,-12.761402558,-4.519796881,1658137041.824869633,1658137044.624745369,2.799875736,29,19,1
0,6,-7,0.500000000,6.500000000,-6.500000000,0.479973056,6.482380458,-6.460054375,1658137041.824869633,1658137044.624745369,2.799875736,42,13,1
0,8,-2,0.500000000,8.500000000,-1.500000000,0.383139868,8.477948629,-1.468240763,1658137041.824869633,1658137044.624745369,2.799875736,52,12,1
-1,-14,-4,-0.500000000,-13.500000000,-3.500000000,-0.190016167,-13.491574145,-3.458255238,1658137041.824869633,1658137044.424809933,2.599940300,67,17,1
-1,-13,-4,-0.500000000,-12.500000000,-3.500000000,-0.475375802,-12.544852257,-3.375625358,1658137041.824869633,1658137044.724828005,2.899958372,35,20,1
0,5,-7,0.500000000,5.500000000,-6.500000000,0.422631824,5.511150740,-6.548549827,1658137041.824869633,1658137044.624745369,2.799875736,49,13,1
0,7,-3,0.500000000,7.500000000,-2.500000000,0.392099782,7.477109519,-2.467669855,1658137041.824869633,1658137044.824914217,3.000044584,55,17,1
-1,3,-7,-0.500000000,3.500000000,-6.500000000,-0.179667413,3.293351889,-6.006508350,1658137041.824869633,1658137041.824869633,0.000000000,1,1,1
1,-3,-1,1.500000000,-2.500000000,-0.500000000,1.720250726,-2.933552980,-0.877680838,1658137041.824869633,1658137041.824869633,0.000000000,1,1,1
0,4,-8,0.500000000,4.500000000,-7.500000000,0.433691373,4.509979508,-7.457153421,1658137041.824869633,1658137044.624745369,2.799875736,66,16,1
0,5,-8,0.500000000,5.500000000,-7.500000000,0.399195119,5.497809004,-7.478411390,1658137041.824869633,1658137044.624745369,2.799875736,47,14,1
-1,-7,-2,-0.500000000,-6.500000000,-1.500000000,-0.746678650,-6.392356634,-1.944885194,1658137041.824869633,1658137042.524814606,0.699944973,2,2,1
0,5,-6,0.500000000,5.500000000,-5.500000000,0.422202586,5.490074229,-5.524455523,1658137041.824869633,1658137044.624745369,2.799875736,40,12,1
-1,0,10,-0.500000000,0.500000000,10.500000000,-0.134836464,0.503479057,10.504217006,1658137041.824869633,1658137044.824914217,3.000044584,47,13,1
0,7,-4,0.500000000,7.500000000,-3.500000000,0.447271395,7.508273634,-3.474048857,1658137041.824869633,1658137044.824914217,3.000044584,58,16,1
0,7,-2,0.500000000,7.500000000,-1.500000000,0.274272308,7.450706510,-1.527615060,1658137041.824869633,1658137044.824914217,3.000044584,69,15,1
0,8,-1,0.500000000,8.500000000,-0.500000000,0.344757326,8.435837696,-0.527995544,1658137041.824869633,1658137044.824914217,3.000044584,58,15,1
