timestamp_utc,timestamp_monotonic,elapsed_sec,latest_lidar_stamp,latest_odom_stamp,latest_clock_stamp,sensor_backlog_sec,clock_lag_sec,odom_message_count,lidar_message_count
2026-08-01T05:08:36.447686+00:00,1574.165226918,22.088716,1658137039.0248456,1658137040.4073136,1658137041.3802757,-1.3824679851531982,0.9729621410369873,18,88
2026-08-01T05:08:36.931530+00:00,1574.649071078,22.572561,1658137039.6247466,1658137040.7249258,1658137041.8552878,-1.1001791954040527,1.1303620338439941,21,91
2026-08-01T05:08:37.559910+00:00,1575.277451948,23.200941,1658137040.0248442,1658137041.1218913,1658137042.4803214,-1.0970470905303955,1.3584301471710205,25,95
2026-08-01T05:08:38.034208+00:00,1575.751749767,23.675239,1658137040.5248523,1658137041.4247549,1658137042.9553566,-0.8999025821685791,1.5306017398834229,28,98
2026-08-01T05:08:38.504691+00:00,1576.222232544,24.145722,1658137041.0247152,1658137041.8064241,1658137043.4303753,-0.7817089557647705,1.6239511966705322,31,101
2026-08-01T05:08:38.992637+00:00,1576.710178541,24.633668,1658137041.724768,1658137042.3248987,1658137043.9304073,-0.6001307964324951,1.60550856590271,34,104
2026-08-01T05:08:39.483980+00:00,1577.201521746,25.125011,1658137042.224862,1658137042.8196056,1658137044.405432,-0.5947434902191162,1.5858263969421387,37,107
2026-08-01T05:08:39.967215+00:00,1577.684757400,25.608247,1658137042.6249096,1658137043.3203719,1658137044.9054449,-0.6954622268676758,1.5850729942321777,40,110
2026-08-01T05:08:40.449014+00:00,1578.166555559,26.090045,1658137043.3248973,1658137043.82475,1658137045.3804748,-0.49985265731811523,1.555724859237671,43,113
2026-08-01T05:08:40.930965+00:00,1578.648506097,26.571996,1658137043.824754,1658137044.2248516,1658137045.8554828,-0.4000976085662842,1.6306312084197998,46,116
2026-08-01T05:08:41.409061+00:00,1579.126602803,27.050092,1658137044.524908,1658137044.7248235,1658137046.3305168,-0.19991540908813477,1.6056933403015137,49,119
2026-08-01T05:08:42.049864+00:00,1579.767405295,27.690895,1658137045.1248126,1658137045.4098122,1658137046.9805515,-0.2849996089935303,1.5707392692565918,53,123
2026-08-01T05:08:42.528349+00:00,1580.245890407,28.169380,1658137045.6248252,1658137045.824763,1658137047.4555657,-0.1999378204345703,1.6308026313781738,56,126
2026-08-01T05:08:43.000540+00:00,1580.718081892,28.641571,1658137046.1248922,1658137046.3248975,1658137047.930613,-0.20000529289245605,1.6057155132293701,59,129
2026-08-01T05:08:43.475275+00:00,1581.192817102,29.116307,1658137046.6249168,1658137046.8233771,1658137048.4056182,-0.19846034049987793,1.5822410583496094,62,132
2026-08-01T05:08:43.956314+00:00,1581.673855394,29.597345,1658137047.024887,1658137047.3248487,1658137048.8806424,-0.29996156692504883,1.5557937622070312,65,135
2026-08-01T05:08:44.433453+00:00,1582.150994811,30.074484,1658137047.5249205,1658137047.7129803,1658137049.355661,-0.18805980682373047,1.6426806449890137,68,138
2026-08-01T05:08:44.911622+00:00,1582.629163662,30.552653,1658137047.9249086,1658137048.2248259,1658137049.8306694,-0.29991722106933594,1.6058435440063477,71,141
2026-08-01T05:08:45.549053+00:00,1583.266595588,31.190085,1658137048.5249174,1658137048.9248986,1658137050.4807262,-0.3999812602996826,1.5558276176452637,75,145
2026-08-01T05:08:46.022972+00:00,1583.740514223,31.664004,1658137049.024749,1658137049.3242424,1658137050.955735,-0.29949331283569336,1.6314926147460938,78,148
2026-08-01T05:08:46.500206+00:00,1584.217747673,32.141237,1658137049.3248384,1658137049.8248765,1658137051.4307477,-0.5000381469726562,1.6058712005615234,81,151
2026-08-01T05:08:46.970515+00:00,1584.688056978,32.611546,1658137049.6248548,1658137050.312485,1658137051.9057772,-0.6876301765441895,1.593292236328125,84,154
2026-08-01T05:08:47.449210+00:00,1585.166752377,33.090242,1658137050.1247742,1658137050.8217773,1658137052.3808043,-0.6970031261444092,1.5590269565582275,87,157
2026-08-01T05:08:47.920496+00:00,1585.638037360,33.561527,1658137050.6248522,1658137051.2133567,1658137052.8558269,-0.5885045528411865,1.642470121383667,90,160
2026-08-01T05:08:48.551433+00:00,1586.268974930,34.192464,1658137051.4247148,1658137051.9240067,1658137053.4808595,-0.49929189682006836,1.5568528175354004,94,164
2026-08-01T05:08:49.035572+00:00,1586.753113928,34.676603,1658137052.0247538,1658137052.3236961,1658137053.9558747,-0.29894232749938965,1.632178544998169,97,167
2026-08-01T05:08:49.509507+00:00,1587.227049254,35.150539,1658137052.5247474,1658137052.8132913,1658137054.430899,-0.2885439395904541,1.617607593536377,100,170
2026-08-01T05:08:49.987683+00:00,1587.705224820,35.628714,1658137052.9248285,1658137053.324816,1658137054.9059062,-0.39998745918273926,1.5810902118682861,103,173
2026-08-01T05:08:50.476214+00:00,1588.193756657,36.117246,1658137053.3248205,1658137053.8249202,1658137055.4059129,-0.5000996589660645,1.5809926986694336,106,176
2026-08-01T05:08:50.947580+00:00,1588.665121823,36.588611,1658137053.9247475,1658137054.323618,1658137055.8809273,-0.39887046813964844,1.5573093891143799,109,179
2026-08-01T05:08:51.421853+00:00,1589.139395542,37.062885,1658137054.2249138,1658137054.718603,1658137056.355922,-0.49368906021118164,1.6373190879821777,112,182
2026-08-01T05:08:52.056176+00:00,1589.773717535,37.697207,1658137054.7247434,1658137055.4163184,1658137056.980937,-0.6915750503540039,1.5646185874938965,116,186
2026-08-01T05:08:52.537502+00:00,1590.255044353,38.178534,1658137055.1248686,1658137055.8237214,1658137057.4559326,-0.6988527774810791,1.6322112083435059,119,189
2026-08-01T05:08:53.011395+00:00,1590.728935910,38.652425,1658137055.4247317,1658137056.321242,1658137057.9309418,-0.8965103626251221,1.6096997261047363,122,192
2026-08-01T05:08:53.498154+00:00,1591.215695735,39.139185,1658137055.9249206,1658137056.8248496,1658137058.4309497,-0.8999290466308594,1.606100082397461,125,195
2026-08-01T05:08:53.974215+00:00,1591.691756621,39.615246,1658137056.5248315,1658137057.3247488,1658137058.9059603,-0.7999172210693359,1.5812115669250488,128,198
2026-08-01T05:08:54.456767+00:00,1592.174308547,40.097798,1658137057.524747,1658137057.824671,1658137059.3809712,-0.2999241352081299,1.556300163269043,131,201
2026-08-01T05:08:54.931437+00:00,1592.650593112,40.574083,1658137058.02482,1658137058.224744,1658137059.8559682,-0.19992399215698242,1.6312241554260254,134,204
2026-08-01T05:08:55.413441+00:00,1593.132596631,41.056086,1658137058.424898,1658137058.7229033,1658137060.3309996,-0.2980053424835205,1.6080963611602783,137,207
2026-08-01T05:08:56.063948+00:00,1593.783103080,41.706593,1658137059.0248291,1658137059.4249175,1658137061.0060313,-0.4000883102416992,1.5811138153076172,141,211
2026-08-01T05:08:56.545904+00:00,1594.265060399,42.188550,1658137059.5247738,1658137059.9248712,1658137061.4810753,-0.4000973701477051,1.556204080581665,144,214
2026-08-01T05:08:57.042821+00:00,1594.761976916,42.685466,1658137059.9249208,1658137060.3248641,1658137061.9810917,-0.39994335174560547,1.6562275886535645,147,217
2026-08-01T05:08:57.535084+00:00,1595.254240502,43.177730,1658137060.524797,1658137060.8248038,1658137062.456111,-0.3000068664550781,1.6313071250915527,150,220
2026-08-01T05:08:58.019788+00:00,1595.738944217,43.662434,1658137061.0247588,1658137061.3226097,1658137062.956125,-0.2978508472442627,1.6335153579711914,153,223
2026-08-01T05:08:58.495803+00:00,1596.214959001,44.138449,1658137061.3248937,1658137061.824846,1658137063.4311383,-0.4999523162841797,1.6062922477722168,156,226
2026-08-01T05:08:58.978007+00:00,1596.697162567,44.620652,1658137061.72476,1658137062.3224144,1658137063.9061792,-0.5976543426513672,1.5837647914886475,159,229
2026-08-01T05:08:59.453614+00:00,1597.172769637,45.096259,1658137062.3248596,1658137062.8248606,1658137064.3811908,-0.5000009536743164,1.5563302040100098,162,232
2026-08-01T05:08:59.930418+00:00,1597.649574145,45.573064,1658137062.8249104,1658137063.2248878,1658137064.8562224,-0.399977445602417,1.6313345432281494,165,235
2026-08-01T05:09:00.418030+00:00,1598.137185668,46.060675,1658137063.4248936,1658137063.7248247,1658137065.356254,-0.29993104934692383,1.6314294338226318,168,238
2026-08-01T05:09:01.061172+00:00,1598.780327579,46.703817,1658137064.1249185,1658137064.4246757,1658137065.9812813,-0.2997572422027588,1.556605577468872,172,242
2026-08-01T05:09:01.531819+00:00,1599.250974279,47.174464,1658137064.624887,1658137064.8248072,1658137066.4562984,-0.1999201774597168,1.6314911842346191,175,245
2026-08-01T05:09:02.008967+00:00,1599.728122767,47.651612,1658137065.0247452,1658137065.224909,1658137066.681313,-0.2001638412475586,1.4564039707183838,178,248
2026-08-01T05:09:02.491618+00:00,1600.210773673,48.134263,1658137065.3249156,1658137065.5243282,1658137066.7563126,-0.19941258430480957,1.2319843769073486,181,251
2026-08-01T05:09:02.969070+00:00,1600.688225561,48.611715,1658137065.6247091,1658137065.8234744,1658137066.831326,-0.19876527786254883,1.0078516006469727,184,254
2026-08-01T05:09:03.446077+00:00,1601.165233335,49.088723,1658137065.9247267,1658137066.1249187,1658137066.9063156,-0.20019197463989258,0.7813968658447266,187,257
2026-08-01T05:09:03.925354+00:00,1601.644509133,49.567999,1658137066.2247596,1658137066.4230723,1658137066.9813316,-0.19831275939941406,0.5582592487335205,190,260
2026-08-01T05:09:04.559209+00:00,1602.278364287,50.201854,1658137066.6248217,1658137066.8240051,1658137067.0814078,-0.19918346405029297,0.2574026584625244,194,264
2026-08-01T05:09:04.906807+00:00,1602.625960473,50.549450,1658137066.824771,1658137066.9248526,1658137067.1063373,-0.1000816822052002,0.18148469924926758,195,266
2026-08-01T05:09:05.406793+00:00,1603.125947185,51.049437,1658137066.824771,1658137066.9248526,1658137067.1063373,-0.1000816822052002,0.18148469924926758,195,266
2026-08-01T05:09:05.906803+00:00,1603.625957818,51.549447,1658137066.824771,1658137066.9248526,1658137067.1063373,-0.1000816822052002,0.18148469924926758,195,266
2026-08-01T05:09:06.406830+00:00,1604.125984082,52.049474,1658137066.824771,1658137066.9248526,1658137067.1063373,-0.1000816822052002,0.18148469924926758,195,266
2026-08-01T05:09:06.906775+00:00,1604.625930098,52.549420,1658137066.824771,1658137066.9248526,1658137067.1063373,-0.1000816822052002,0.18148469924926758,195,266
2026-08-01T05:09:06.907132+00:00,1604.626289782,52.549779,1658137066.824771,1658137066.9248526,1658137067.1063373,-0.1000816822052002,0.18148469924926758,195,266
