timestamp,frame_index,input_points,observed_voxels,new_voxels,reobserved_voxels,total_tracked_voxels,elapsed_ms
1658137086.424897432,479,6346,4057,158,3899,18232,0.623389
1658137086.524740458,480,7238,4509,206,4303,18438,0.639080
1658137086.624839067,481,5805,3883,189,3694,18627,0.552908
1658137086.724817038,482,7037,4314,214,4100,18841,1.022367
1658137086.824910402,483,7104,4270,208,4062,19049,0.743521
1658137086.924762011,484,6253,3954,120,3834,19169,0.527020
1658137087.024851799,485,6054,3927,139,3788,19308,0.515472
1658137087.124824524,486,7231,4449,156,4293,19464,0.595204
1658137087.224905491,487,7318,4572,139,4433,19603,0.681575
1658137087.324883938,488,7217,4556,118,4438,19721,0.778938
1658137087.424716949,489,6562,4159,154,4005,19875,0.623588
1658137087.524923086,490,6463,4159,139,4020,20014,0.592284
1658137087.624775410,491,6380,4090,168,3922,20182,0.533760
1658137087.724866390,492,8327,5172,209,4963,20391,0.677542
1658137087.824826956,493,5836,3922,158,3764,20549,0.501100
1658137087.924928665,494,6368,4236,140,4096,20689,0.662167
1658137088.024751425,495,6397,4088,132,3956,20821,0.555096
1658137088.124830246,496,6687,4168,139,4029,20960,1.212781
1658137088.224810600,497,6506,4262,200,4062,21160,0.539066
1658137088.324824095,498,6209,4114,122,3992,21282,0.555965
1658137088.424913168,499,6792,4205,108,4097,21390,0.664308
1658137088.524745703,500,6144,4113,137,3976,21527,0.571495
1658137088.624839306,501,6240,4166,137,4029,21664,0.517763
1658137088.724819899,502,5593,3859,153,3706,21817,0.509229
1658137088.824911833,503,6804,4608,213,4395,22030,0.759931
1658137088.924744129,504,7316,4667,147,4520,22177,0.711682
1658137089.024832249,505,6980,4651,188,4463,22365,0.670653
1658137089.124917984,506,6855,4416,131,4285,22496,0.576407
1658137089.224752426,507,6973,4463,157,4306,22653,0.598701
1658137089.324856520,508,6214,4174,130,4044,22783,0.900949
1658137089.424708366,509,6654,4401,185,4216,22968,0.614300
1658137089.524801970,510,8046,4931,206,4725,23174,0.641345
1658137089.624886036,511,5614,3751,88,3663,23262,0.545488
1658137089.724714279,512,6307,3929,164,3765,23426,0.582655
1658137089.824929953,513,6581,4309,99,4210,23525,0.568853
1658137089.924778938,514,6902,4408,178,4230,23703,1.043250
1658137090.024863958,515,5095,3669,135,3534,23838,0.487443
1658137090.124706030,516,7189,4549,240,4309,24078,0.627074
1658137090.224924564,517,7081,4738,255,4483,24333,0.879041
1658137090.324844360,518,6999,4694,338,4356,24671,0.732036
1658137090.424924612,519,6839,4651,233,4418,24904,0.855550
1658137090.524747849,520,7941,5087,348,4739,25252,1.367170
1658137090.624826670,521,6622,4505,236,4269,25488,0.776641
1658137090.724904537,522,6874,4612,231,4381,25719,1.085926
1658137090.824755907,523,6447,4324,259,4065,25978,0.576807
1658137090.924858570,524,7687,5041,282,4759,26260,0.680808
1658137091.024707079,525,7371,4871,230,4641,26490,0.635254
1658137091.124913931,526,6782,4545,161,4384,26651,1.129259
1658137091.224760532,527,6759,4514,192,4322,26843,1.025201
1658137091.324913263,528,6237,4039,55,3984,26898,1.696766
1658137091.424757242,529,7226,4789,118,4671,27016,0.784705
1658137091.524853468,530,6219,4181,74,4107,27090,0.612355
1658137091.624808073,531,7277,4960,148,4812,27238,0.702769
1658137091.724906445,532,8183,5415,131,5284,27369,0.879285
1658137091.824748039,533,7135,4778,100,4678,27469,0.694174
1658137091.924831629,534,6599,4584,98,4486,27567,0.668794
1658137092.024922848,535,7018,4801,98,4703,27665,0.869679
1658137092.124774218,536,6859,4548,187,4361,27852,1.160710
1658137092.224879026,537,7174,4751,209,4542,28061,0.753361
1658137092.324762344,538,6354,4355,260,4095,28321,0.646429
1658137092.424836397,539,5730,3805,190,3615,28511,0.551942
1658137092.524913073,540,6916,4780,451,4329,28962,0.997299
1658137092.624743462,541,7136,4797,365,4432,29327,1.357626
1658137092.724826336,542,6692,4414,271,4143,29598,1.147021
1658137092.824920177,543,7048,4487,189,4298,29787,1.022385
1658137092.924759865,544,5743,3860,359,3501,30146,0.938353
1658137093.024845362,545,6757,4554,827,3727,30973,0.698509
1658137093.124808073,546,6603,4577,773,3804,31746,0.665375
1658137093.224894285,547,6960,4596,392,4204,32138,0.777987
1658137093.324839830,548,6634,4203,449,3754,32587,0.708568
1658137093.424813032,549,6706,4324,600,3724,33187,0.650046
1658137093.524898529,550,7591,4939,313,4626,33500,0.781392
1658137093.624742985,551,6229,4567,1463,3104,34963,0.711108
1658137093.724836349,552,6967,5163,1415,3748,36378,1.580947
1658137093.824942112,553,5086,3722,516,3206,36894,0.801059
1658137093.924788237,554,6642,4561,280,4281,37174,0.773299
1658137094.024878025,555,6682,4432,84,4348,37258,0.801023
1658137094.124725342,556,5591,3836,43,3793,37301,0.617641
1658137094.224812031,557,4748,3468,36,3432,37337,0.528925
1658137094.324873209,558,6732,4530,39,4491,37376,0.878933
1658137094.424714327,559,6656,4511,52,4459,37428,1.229335
1658137094.524916649,560,5835,4126,60,4066,37488,0.647554
1658137094.624755144,561,8237,5289,84,5205,37572,0.842592
1658137094.724845886,562,6945,4770,56,4714,37628,0.901606
1658137094.824810743,563,7056,4773,62,4711,37690,0.853232
1658137094.924896240,564,7334,4886,61,4825,37751,0.714073
1658137095.024729252,565,7332,4862,59,4803,37810,1.368305
1658137095.124821663,566,6240,4333,31,4302,37841,0.677802
1658137095.224918365,567,7438,5020,38,4982,37879,0.739605
1658137095.324758053,568,7062,4620,26,4594,37905,1.236553
1658137095.424846411,569,5909,4088,31,4057,37936,0.638224
1658137095.524821281,570,8189,5529,37,5492,37973,0.792186
1658137095.624913931,571,5632,3977,32,3945,38005,0.683650
1658137095.724748135,572,6384,4379,31,4348,38036,0.673301
1658137095.824834347,573,6686,4370,22,4348,38058,1.423871
1658137095.924929142,574,6797,4674,30,4644,38088,0.762482
1658137096.024767160,575,7009,4600,21,4579,38109,0.730192
1658137096.124859095,576,6564,4392,23,4369,38132,0.669436
1658137096.224810600,577,6475,4492,31,4461,38163,0.823818
1658137096.324923754,578,6743,4560,47,4513,38210,0.982465
1658137096.424771070,579,7643,4973,23,4950,38233,0.887529
1658137096.524874926,580,6282,4357,25,4332,38258,0.640866
1658137096.624707699,581,6577,4378,19,4359,38277,0.665193
1658137096.724938393,582,7219,4707,14,4693,38291,0.742686
1658137096.824778557,583,6463,4417,24,4393,38315,0.662584
1658137096.924873590,584,7311,4941,20,4921,38335,0.757182
1658137097.024720430,585,5603,3900,18,3882,38353,0.810310
1658137097.124918461,586,7120,4637,22,4615,38375,1.007105
1658137097.224770546,587,6050,4163,14,4149,38389,0.735266
1658137097.324896097,588,7215,4719,15,4704,38404,0.807951
1658137097.424734116,589,5978,4080,26,4054,38430,0.653556
1658137097.524811745,590,6494,4477,21,4456,38451,0.803192
1658137097.624899387,591,6811,4780,10,4770,38461,0.759908
1658137097.724745989,592,6052,4302,15,4287,38476,0.723440
1658137097.824845791,593,6004,3910,9,3901,38485,0.693049
1658137097.924801826,594,7336,4795,15,4780,38500,0.899291
1658137098.024879217,595,6782,4580,15,4565,38515,0.943586
1658137098.124703884,596,6961,4855,18,4837,38533,1.027521
1658137098.224916935,597,6201,4129,21,4108,38554,0.660960
1658137098.324763536,598,5981,4016,17,3999,38571,0.596461
1658137098.424864292,599,6369,4339,14,4325,38585,0.625924
1658137098.524833441,600,6377,4268,16,4252,38601,0.618784
1658137098.624920130,601,6202,4228,13,4215,38614,128.251933
1658137098.724755526,602,6757,4539,13,4526,38627,0.734949
1658137098.824843168,603,5670,4055,15,4040,38642,0.722116
1658137098.924813747,604,6309,4314,18,4296,38660,0.703806
1658137099.024913073,605,7418,4824,19,4805,38679,0.739377
1658137099.124756813,606,6682,4333,18,4315,38697,0.712208
1658137099.224839926,607,6896,4471,14,4457,38711,0.815515
1658137099.324838161,608,5253,3732,17,3715,38728,0.559752
1658137099.424929619,609,6529,4452,13,4439,38741,0.643839
1658137099.524773359,610,5731,3791,13,3778,38754,0.568252
1658137099.624851465,611,6250,4326,12,4314,38766,0.609416
1658137099.724806547,612,7264,4797,14,4783,38780,0.720383
1658137099.824889183,613,6875,4657,15,4642,38795,1.076965
1658137099.924718618,614,6478,4274,10,4264,38805,0.641008
1658137100.024801970,615,6234,4358,4,4354,38809,0.663671
1658137100.124898911,616,7672,5114,19,5095,38828,0.934509
1658137100.224740028,617,6007,4236,14,4222,38842,0.592791
1658137100.324908257,618,6752,4461,12,4449,38854,0.903745
1658137100.424737930,619,7513,4868,12,4856,38866,0.702656
1658137100.524813652,620,7232,5007,8,4999,38874,0.905113
1658137100.624907970,621,6914,4583,8,4575,38882,0.667964
1658137100.724737167,622,6746,4463,14,4449,38896,0.734439
1658137100.824820280,623,6676,4397,14,4383,38910,0.638358
1658137100.924904108,624,7657,4842,5,4837,38915,0.770802
1658137101.024742842,625,6981,4695,12,4683,38927,0.816144
1658137101.124830008,626,6269,4360,18,4342,38945,0.691885
1658137101.224916697,627,7573,5074,11,5063,38956,0.727424
1658137101.324810505,628,7074,4767,15,4752,38971,0.867217
1658137101.424907207,629,6338,4236,7,4229,38978,0.611343
1658137101.524749756,630,5422,3788,4,3784,38982,0.586906
1658137101.624838114,631,7386,4779,9,4770,38991,0.793979
1658137101.724922419,632,6845,4527,11,4516,39002,0.712616
1658137101.824765444,633,6586,4370,11,4359,39013,0.648783
1658137101.924869537,634,6187,4104,8,4096,39021,0.646332
1658137102.024815798,635,6776,4490,7,4483,39028,0.649395
1658137102.124899864,636,7090,4750,9,4741,39037,1.054071
1658137102.224739790,637,5790,4105,12,4093,39049,0.618567
1658137102.324826002,638,5957,4290,6,4284,39055,0.664237
1658137102.424918413,639,7331,4841,6,4835,39061,0.750859
1658137102.524758577,640,6564,4468,4,4464,39065,0.825587
1658137102.624846935,641,6043,4142,9,4133,39074,0.604964
1658137102.724813223,642,6513,4270,12,4258,39086,0.822987
1658137102.824891090,643,7176,4783,13,4770,39099,1.122734
1658137102.924718380,644,7241,4815,7,4808,39106,0.792039
1658137103.024931908,645,7043,4655,9,4646,39115,0.695094
1658137103.124770164,646,7059,4462,11,4451,39126,0.846128
1658137103.224866390,647,7158,4638,8,4630,39134,1.039655
1658137103.324712276,648,6467,4481,10,4471,39144,0.655727
1658137103.424909353,649,7221,4670,6,4664,39150,1.156139
1658137103.524746418,650,5978,4274,14,4260,39164,0.617346
1658137103.624836683,651,5938,3997,6,3991,39170,0.650966
1658137103.724813938,652,6454,4337,12,4325,39182,0.915596
1658137103.824905157,653,6448,4514,15,4499,39197,0.710678
1658137103.924734831,654,6434,4292,14,4278,39211,0.712559
1658137104.024835587,655,6468,4373,7,4366,39218,0.665288
1658137104.124917269,656,7192,4875,11,4864,39229,0.843552
1658137104.224755526,657,6874,4562,11,4551,39240,0.777227
1658137104.324854374,658,7423,4885,10,4875,39250,0.811484
1658137104.424806356,659,6764,4692,12,4680,39262,0.743973
1658137104.524892092,660,6095,4197,15,4182,39277,0.635853
1658137104.624728680,661,7198,4717,9,4708,39286,0.738737
1658137104.724810600,662,8612,5360,8,5352,39294,0.839812
1658137104.824904919,663,6621,4518,7,4511,39301,0.676936
1658137104.924740791,664,4798,3536,9,3527,39310,0.610578
1658137105.024833202,665,6671,4428,7,4421,39317,0.714487
1658137105.124920130,666,6681,4370,12,4358,39329,0.662058
1658137105.224755526,667,6450,4412,7,4405,39336,0.673284
1658137105.324852467,668,6058,4213,7,4206,39343,0.670401
1658137105.424833059,669,6219,4259,13,4246,39356,0.652112
1658137105.524914980,670,6510,4413,10,4403,39366,0.716278
1658137105.624766350,671,6571,4421,6,4415,39372,0.704624
1658137105.724849701,672,6977,4708,10,4698,39382,0.727676
1658137105.824836254,673,7412,4830,8,4822,39390,0.841461
1658137105.924932957,674,6246,4304,7,4297,39397,0.635110
1658137106.024775743,675,7248,4793,9,4784,39406,0.918131
1658137106.124875069,676,6646,4445,10,4435,39416,0.675895
1658137106.224709034,677,6570,4356,4,4352,39420,0.642940
1658137106.324870825,678,6380,4400,10,4390,39430,0.649438
1658137106.424709320,679,6408,4366,9,4357,39439,0.653181
1658137106.524914265,680,6937,4658,12,4646,39451,0.848274
1658137106.624753714,681,6613,4509,8,4501,39459,0.714712
1658137106.724850655,682,6697,4352,10,4342,39469,0.637747
1658137106.824807167,683,6707,4539,11,4528,39480,0.665720
1658137106.924902678,684,6355,4241,6,4235,39486,0.634259
1658137107.024734735,685,6361,4396,6,4390,39492,0.644411
1658137107.124830961,686,7159,4797,11,4786,39503,0.774406
1658137107.224920511,687,6252,4169,8,4161,39511,0.738722
1658137107.324929237,688,7677,5121,11,5110,39522,0.785999
1658137107.424768209,689,7309,4889,10,4879,39532,0.875444
1658137107.524865389,690,7459,4901,8,4893,39540,0.891177
1658137107.624712467,691,5712,3815,7,3808,39547,0.573292
1658137107.724926233,692,7026,4734,3,4731,39550,0.965087
1658137107.824764729,693,7050,4548,10,4538,39560,0.680618
1658137107.924860477,694,6207,4296,3,4293,39563,0.669460
1658137108.024830103,695,6609,4398,4,4394,39567,0.659485
1658137108.124933958,696,7010,4701,9,4692,39576,0.905828
1658137108.224786282,697,6198,4177,6,4171,39582,0.613840
1658137108.324835777,698,6804,4680,7,4673,39589,0.690195
1658137108.424917221,699,7791,5195,9,5186,39598,0.787057
1658137108.524766445,700,6063,4199,2,4197,39600,0.660100
1658137108.624848843,701,7157,4744,4,4740,39604,0.752870
1658137108.724810839,702,6312,4251,8,4243,39612,0.740792
1658137108.824912071,703,6090,4098,4,4094,39616,0.598899
1658137108.924760103,704,7324,4765,10,4755,39626,0.733905
1658137109.024843693,705,6341,4300,3,4297,39629,0.623293
1658137109.124815702,706,5438,3801,7,3794,39636,0.625050
1658137109.224911213,707,6592,4436,7,4429,39643,0.669234
1658137109.324773312,708,6384,4347,8,4339,39651,0.654749
1658137109.424868345,709,6991,4726,7,4719,39658,1.346459
1658137109.524713755,710,6449,4409,9,4400,39667,0.660103
1658137109.624803782,711,7210,4674,8,4666,39675,0.709690
1658137109.724895477,712,5150,3621,4,3617,39679,0.596102
1658137109.824734688,713,7484,4950,5,4945,39684,0.718384
1658137109.924830914,714,5831,4146,3,4143,39687,0.662255
1658137110.024935246,715,5311,3663,2,3661,39689,0.637407
1658137110.124781847,716,6370,4204,5,4199,39694,0.654272
1658137110.224873066,717,8119,5307,5,5302,39699,0.848531
1658137110.324849844,718,5875,3937,7,3930,39706,0.579957
1658137110.424815655,719,6865,4660,7,4653,39713,1.357722
1658137110.524906397,720,6568,4353,9,4344,39722,0.638530
1658137110.624731064,721,6721,4457,4,4453,39726,0.671448
1658137110.724828005,722,7097,4680,2,4678,39728,0.788210
1658137110.824916840,723,6575,4499,10,4489,39738,1.427046
1658137110.924765348,724,5835,4089,8,4081,39746,0.670361
1658137111.024846792,725,6179,4314,8,4306,39754,0.663414
1658137111.124810696,726,6719,4389,5,4384,39759,0.721561
1658137111.224896431,727,5449,3827,12,3815,39771,0.591746
1658137111.324809074,728,7158,4687,5,4682,39776,0.732410
1658137111.424909115,729,7948,5277,8,5269,39784,0.836927
1658137111.524747849,730,7036,4691,3,4688,39787,1.000052
1658137111.624843597,731,7876,5027,4,5023,39791,0.827303
1658137111.724815607,732,6560,4343,8,4335,39799,0.749967
1658137111.824910164,733,7980,5096,7,5089,39806,0.809999
