timestamp,frame_index,input_points,observed_voxels,new_voxels,reobserved_voxels,total_tracked_voxels,elapsed_ms
1658137243.124777794,2046,6505,6265,340,5925,1243921,2.073766
1658137243.224875689,2047,6004,5731,288,5443,1244209,1.941838
1658137243.324929237,2048,7478,7189,480,6709,1244689,2.419704
1658137243.424774170,2049,6704,6428,465,5963,1245154,2.058044
1658137243.524864912,2050,6024,5764,261,5503,1245415,1.983694
1658137243.624830246,2051,7627,7339,479,6860,1245894,2.520560
1658137243.724920988,2052,6366,6101,304,5797,1246198,2.107485
1658137243.824759483,2053,7410,7093,462,6631,1246660,2.338556
1658137243.924848318,2054,6846,6598,413,6185,1247073,2.211103
1658137244.024827242,2055,7333,6996,364,6632,1247437,2.246518
1658137244.124935627,2056,7630,7319,459,6860,1247896,2.375852
1658137244.224779844,2057,6547,6279,309,5970,1248205,2.407642
1658137244.324815989,2058,8356,8080,606,7474,1248811,2.568416
1658137244.424911261,2059,6842,6590,261,6329,1249072,2.071716
1658137244.524749994,2060,7670,7371,470,6901,1249542,2.248431
1658137244.624827385,2061,7116,6823,276,6547,1249818,2.232029
1658137244.724910021,2062,6184,5934,294,5640,1250112,2.335936
1658137244.824749470,2063,8187,7889,399,7490,1250511,2.661771
1658137244.924827099,2064,7534,7191,463,6728,1250974,2.357027
1658137245.024924755,2065,5982,5755,207,5548,1251181,1.764914
1658137245.124757767,2066,8540,8175,403,7772,1251584,2.949733
1658137245.224864244,2067,6958,6656,566,6090,1252150,2.327244
1658137245.324878454,2068,7616,7341,427,6914,1252577,2.448451
1658137245.424718618,2069,6363,6112,381,5731,1252958,1.948386
1658137245.524923325,2070,6829,6586,497,6089,1253455,2.429492
1658137245.624768734,2071,7450,7214,541,6673,1253996,2.711387
1658137245.724868774,2072,6064,5851,202,5649,1254198,1.891903
1658137245.824836493,2073,6688,6437,274,6163,1254472,2.199693
1658137245.924805880,2074,7418,7119,383,6736,1254855,2.243956
1658137246.024898767,2075,8077,7789,395,7394,1255250,2.614953
1658137246.124738216,2076,7852,7544,805,6739,1256055,3.281568
1658137246.224823952,2077,5896,5659,298,5361,1256353,1.807155
1658137246.324814081,2078,5525,5305,275,5030,1256628,1.762242
1658137246.424897194,2079,7047,6797,284,6513,1256912,2.243096
1658137246.524725437,2080,7002,6719,404,6315,1257316,2.200403
1658137246.624826431,2081,7527,7211,444,6767,1257760,2.446934
1658137246.724910259,2082,7190,6924,344,6580,1258104,2.204819
1658137246.824757338,2083,6889,6581,459,6122,1258563,2.414937
1658137246.924849987,2084,7635,7316,468,6848,1259031,3.024620
1658137247.024819851,2085,6873,6573,358,6215,1259389,2.459653
1658137247.124916553,2086,5438,5254,221,5033,1259610,2.077303
1658137247.224751949,2087,6466,6221,447,5774,1260057,2.164861
1658137247.324825287,2088,7152,6920,442,6478,1260499,2.571169
1658137247.424921036,2089,8287,7959,521,7438,1261020,3.019419
1658137247.524764299,2090,7171,6906,428,6478,1261448,2.276662
1658137247.624850273,2091,6760,6478,395,6083,1261843,2.105220
1658137247.724830151,2092,7944,7624,487,7137,1262330,2.458535
1658137247.824919462,2093,6462,6203,246,5957,1262576,2.002568
1658137247.924753428,2094,6941,6676,343,6333,1262919,2.508188
1658137248.024839163,2095,8507,8185,553,7632,1263472,2.960286
1658137248.124922037,2096,6081,5850,310,5540,1263782,1.878856
1658137248.224760532,2097,6680,6398,483,5915,1264265,2.470749
1658137248.324836016,2098,6405,6157,478,5679,1264743,2.688365
1658137248.424925327,2099,8786,8415,527,7888,1265270,3.007792
1658137248.524771214,2100,7255,6970,497,6473,1265767,2.302649
1658137248.624861479,2101,7194,6879,523,6356,1266290,2.129482
1658137248.724821091,2102,7082,6816,523,6293,1266813,2.551997
1658137248.824915886,2103,6459,6207,229,5978,1267042,2.199184
1658137248.924764395,2104,7070,6776,552,6224,1267594,2.349389
1658137249.024864197,2105,7650,7339,651,6688,1268245,2.837238
1658137249.124702930,2106,6411,6163,468,5695,1268713,2.178508
1658137249.224922180,2107,7239,6951,346,6605,1269059,2.402650
1658137249.324884415,2108,7932,7648,442,7206,1269501,2.546350
1658137249.424714804,2109,6060,5823,260,5563,1269761,2.035997
1658137249.524814129,2110,6401,6113,273,5840,1270034,2.022033
1658137249.624915361,2111,6152,5914,318,5596,1270352,2.250072
1658137249.724740028,2112,6383,6141,288,5853,1270640,2.303924
1658137249.824827671,2113,6764,6460,362,6098,1271002,2.942870
1658137249.924932241,2114,6217,5963,276,5687,1271278,1.972923
1658137250.024773359,2115,6576,6309,364,5945,1271642,2.232965
1658137250.124852419,2116,6034,5792,249,5543,1271891,2.002444
1658137250.224817514,2117,6784,6519,483,6036,1272374,2.239175
1658137250.324820042,2118,5840,5573,317,5256,1272691,1.800366
1658137250.424900293,2119,8036,7696,459,7237,1273150,2.691081
1658137250.524747372,2120,7808,7443,586,6857,1273736,2.482649
1658137250.624838829,2121,6438,6183,351,5832,1274087,2.031904
1658137250.724919796,2122,5746,5554,473,5081,1274560,2.410541
1658137250.824757099,2123,7396,7078,395,6683,1274955,2.611389
1658137250.924852848,2124,6226,6042,266,5776,1275221,2.108699
1658137251.024801731,2125,6696,6421,336,6085,1275557,2.671310
1658137251.124897718,2126,6264,6047,411,5636,1275968,2.022250
1658137251.224732637,2127,8298,8009,637,7372,1276605,2.760670
1658137251.324906349,2128,7698,7379,433,6946,1277038,2.483905
1658137251.424758673,2129,8473,8112,589,7523,1277627,2.711802
1658137251.524863243,2130,7413,7117,327,6790,1277954,3.276716
1658137251.624821901,2131,8228,7918,363,7555,1278317,2.795600
1658137251.724909306,2132,7538,7227,427,6800,1278744,2.483788
1658137251.824754953,2133,7374,7059,509,6550,1279253,2.549982
1658137251.924841166,2134,7521,7178,476,6702,1279729,2.975690
1658137252.024807215,2135,7011,6698,513,6185,1280242,2.271440
1658137252.124885321,2136,6218,5983,292,5691,1280534,2.343690
1658137252.224737644,2137,6901,6644,424,6220,1280958,2.539432
1658137252.324810266,2138,7173,6851,392,6459,1281350,2.823682
1658137252.424894810,2139,6398,6138,361,5777,1281711,2.084126
1658137252.524729967,2140,7532,7226,618,6608,1282329,2.490268
1658137252.624816895,2141,7485,7205,416,6789,1282745,4.092665
1658137252.724912167,2142,6887,6644,227,6417,1282972,2.690014
1658137252.824743509,2143,6441,6179,259,5920,1283231,2.808840
1658137252.924836159,2144,7039,6757,344,6413,1283575,2.211883
1658137253.024910450,2145,7502,7236,284,6952,1283859,2.268835
1658137253.124750137,2146,8341,7960,420,7540,1284279,2.999088
1658137253.224844456,2147,8056,7770,438,7332,1284717,2.545962
1658137253.324898005,2148,6673,6411,523,5888,1285240,2.127689
1658137253.424730778,2149,6688,6403,359,6044,1285599,2.051690
1658137253.524817944,2150,7085,6828,396,6432,1285995,2.317093
1658137253.624918938,2151,6508,6247,479,5768,1286474,2.357632
1658137253.724766731,2152,7437,7162,473,6689,1286947,2.794077
1658137253.824860334,2153,6391,6149,364,5785,1287311,2.773483
1658137253.924822092,2154,7103,6862,310,6552,1287621,3.295301
1658137254.024921656,2155,5394,5185,270,4915,1287891,2.994379
1658137254.124770164,2156,4381,4199,120,4079,1288011,1.486485
1658137254.224846363,2157,6354,6117,384,5733,1288395,2.778819
1658137254.324861288,2158,6451,6189,276,5913,1288671,2.185519
1658137254.424830198,2159,7911,7567,345,7222,1289016,2.671892
1658137254.524922609,2160,5723,5508,208,5300,1289224,2.066670
1658137254.624757051,2161,7524,7236,419,6817,1289643,3.024691
1658137254.724847555,2162,5926,5772,233,5539,1289876,2.191566
1658137254.824809313,2163,7139,6803,246,6557,1290122,2.274225
1658137254.924879313,2164,6651,6341,427,5914,1290549,2.294670
1658137255.024713278,2165,7640,7364,326,7038,1290875,3.674592
1658137255.124813795,2166,7310,7035,415,6620,1291290,2.369584
1658137255.224905252,2167,7385,7082,470,6612,1291760,2.438545
1658137255.324909210,2168,6251,5997,260,5737,1292020,2.035683
1658137255.424744368,2169,8862,8473,428,8045,1292448,2.699311
1658137255.524845123,2170,6614,6354,367,5987,1292815,2.106358
1658137255.624808550,2171,6873,6561,321,6240,1293136,2.183680
1658137255.724904537,2172,6923,6625,285,6340,1293421,2.569387
1658137255.824747086,2173,6412,6205,293,5912,1293714,2.184345
1658137255.924834251,2174,7314,6965,467,6498,1294181,2.397423
1658137256.024917841,2175,7567,7236,371,6865,1294552,3.132598
1658137256.124758005,2176,6193,6000,264,5736,1294816,2.090447
1658137256.224857807,2177,8072,7738,247,7491,1295063,3.272441
1658137256.324711323,2178,5145,4950,247,4703,1295310,1.857581
1658137256.424934387,2179,6149,5911,338,5573,1295648,1.961107
1658137256.524781942,2180,5979,5740,480,5260,1296128,2.091353
1658137256.624878883,2181,6601,6297,274,6023,1296402,2.018107
1658137256.724836826,2182,5383,5176,219,4957,1296621,1.697197
1658137256.824918985,2183,7160,6858,531,6327,1297152,2.994135
1658137256.924756527,2184,7001,6726,360,6366,1297512,2.447555
1658137257.024851561,2185,7407,7123,384,6739,1297896,2.359250
1658137257.124825954,2186,7508,7209,515,6694,1298411,3.117828
1658137257.224915028,2187,7387,7095,381,6714,1298792,2.430595
1658137257.324859619,2188,6404,6195,292,5903,1299084,2.086437
1658137257.424825907,2189,6578,6347,644,5703,1299728,2.147667
1658137257.524903536,2190,7960,7618,514,7104,1300242,3.108025
1658137257.624747276,2191,5590,5326,197,5129,1300439,2.123418
1658137257.724833488,2192,6856,6606,363,6243,1300802,2.198011
1658137257.824934721,2193,6041,5790,411,5379,1301213,2.339695
1658137257.924779177,2194,7686,7384,485,6899,1301698,2.609846
1658137258.024877548,2195,6195,5899,284,5615,1301982,2.257997
1658137258.124716759,2196,7619,7299,528,6771,1302510,2.508407
1658137258.224921227,2197,7039,6742,322,6420,1302832,2.172085
1658137258.324816227,2198,8549,8250,656,7594,1303488,2.839998
1658137258.424892426,2199,7647,7346,442,6904,1303930,2.435880
1658137258.524726868,2200,7537,7208,479,6729,1304409,2.455602
1658137258.624823332,2201,5813,5596,271,5325,1304680,2.152770
1658137258.724900723,2202,6394,6138,345,5793,1305025,2.363090
1658137258.824726343,2203,8278,7912,297,7615,1305322,2.710328
1658137258.924818516,2204,7530,7202,198,7004,1305520,2.322413
1658137259.024906158,2205,7670,7382,477,6905,1305997,2.985918
1658137259.124750853,2206,5825,5626,352,5274,1306349,2.089996
1658137259.224848270,2207,7742,7336,376,6960,1306725,2.786744
1658137259.324714661,2208,7177,6892,340,6552,1307065,2.270755
1658137259.424922466,2209,6797,6484,311,6173,1307376,2.070372
1658137259.524768829,2210,8086,7711,366,7345,1307742,2.604609
1658137259.624861956,2211,6823,6513,252,6261,1307994,2.289128
1658137259.724711895,2212,6006,5777,269,5508,1308263,2.120285
1658137259.824930191,2213,7410,7043,374,6669,1308637,2.340773
1658137259.924777031,2214,8144,7801,537,7264,1309174,3.576373
1658137260.024867773,2215,8411,8009,461,7548,1309635,2.783393
1658137260.124710798,2216,6272,5983,339,5644,1309974,2.010284
1658137260.224804640,2217,7353,7088,408,6680,1310382,2.631259
1658137260.324815273,2218,5949,5682,380,5302,1310762,2.312960
1658137260.424892902,2219,8106,7756,440,7316,1311202,2.470769
1658137260.524737597,2220,6956,6596,253,6343,1311455,2.270906
1658137260.624833107,2221,5713,5463,232,5231,1311687,1.724841
1658137260.724917412,2222,6685,6437,358,6079,1312045,2.482681
1658137260.824751854,2223,7072,6809,410,6399,1312455,2.372932
1658137260.924837112,2224,7667,7335,452,6883,1312907,3.487897
1658137261.024915457,2225,5850,5645,331,5314,1313238,1.949623
1658137261.124763250,2226,6785,6490,228,6262,1313466,2.040234
1658137261.224847078,2227,6051,5822,344,5478,1313810,2.278414
1658137261.324816465,2228,5665,5447,467,4980,1314277,1.939197
1658137261.424900532,2229,7201,6916,225,6691,1314502,2.214829
1658137261.524746656,2230,6662,6379,309,6070,1314811,2.118360
1658137261.624835014,2231,6301,6066,421,5645,1315232,2.050085
1658137261.724805832,2232,5679,5490,184,5306,1315416,1.876077
1658137261.824903727,2233,7628,7358,471,6887,1315887,2.413423
1658137261.924749136,2234,7731,7389,470,6919,1316357,2.465627
1658137262.024855852,2235,6719,6397,258,6139,1316615,2.162817
1658137262.124825239,2236,7831,7464,430,7034,1317045,2.521525
1658137262.224908590,2237,7188,6936,615,6321,1317660,3.179943
1658137262.324765444,2238,4646,4512,198,4314,1317858,1.495861
1658137262.424853563,2239,7117,6792,366,6426,1318224,2.448107
1658137262.524826765,2240,7488,7155,379,6776,1318603,2.413310
1658137262.624913692,2241,4669,4496,156,4340,1318759,1.679267
1658137262.724747658,2242,6781,6534,503,6031,1319262,2.381937
1658137262.824833632,2243,6776,6481,532,5949,1319794,2.259072
1658137262.924909592,2244,8540,8184,659,7525,1320453,2.844188
1658137263.024751902,2245,7152,6778,283,6495,1320736,2.134083
1658137263.124837875,2246,7215,6944,336,6608,1321072,2.434897
1658137263.224916935,2247,6605,6337,305,6032,1321377,3.107985
1658137263.324852705,2248,8463,8114,404,7710,1321781,3.054381
1658137263.424814224,2249,7411,7046,184,6862,1321965,2.245771
1658137263.524898052,2250,7857,7537,309,7228,1322274,2.911771
1658137263.624745131,2251,7387,7143,381,6762,1322655,2.622652
1658137263.724838734,2252,5979,5762,307,5455,1322962,2.786997
1658137263.824923038,2253,8196,7832,392,7440,1323354,2.604553
1658137263.924765348,2254,6082,5830,210,5620,1323564,2.759573
1658137264.024864674,2255,7163,6912,367,6545,1323931,4.462902
1658137264.124718189,2256,7569,7259,497,6762,1324428,2.662341
1658137264.224916935,2257,6076,5845,386,5459,1324814,2.321554
1658137264.324758291,2258,5524,5326,213,5113,1325027,1.785300
1658137264.424846888,2259,7354,6984,400,6584,1325427,2.343819
1658137264.524819136,2260,6016,5760,281,5479,1325708,2.299816
1658137264.624925613,2261,6154,5913,273,5640,1325981,2.461922
1658137264.724771023,2262,7120,6784,330,6454,1326311,2.242144
1658137264.824862480,2263,6394,6184,343,5841,1326654,2.706019
1658137264.924825191,2264,5337,5088,254,4834,1326908,2.477983
1658137265.024905682,2265,8303,7855,413,7442,1327321,2.522273
1658137265.124742508,2266,6134,5793,260,5533,1327581,3.436111
1658137265.224842548,2267,6866,6586,278,6308,1327859,2.232841
1658137265.324814320,2268,6775,6511,403,6108,1328262,2.214686
1658137265.424897432,2269,7181,6926,477,6449,1328739,2.269955
1658137265.524738312,2270,7306,7008,489,6519,1329228,2.408400
1658137265.624830723,2271,8528,8084,514,7570,1329742,3.298836
1658137265.724922895,2272,6066,5788,317,5471,1330059,2.113641
1658137265.824775219,2273,7604,7271,509,6762,1330568,2.855947
1658137265.924860954,2274,7511,7193,473,6720,1331041,2.420267
1658137266.024830103,2275,5901,5644,362,5282,1331403,2.048029
1658137266.124909163,2276,6115,5842,451,5391,1331854,2.156638
1658137266.224747658,2277,7307,6960,410,6550,1332264,2.641978
1658137266.324911356,2278,7318,6977,407,6570,1332671,3.985112
1658137266.424754143,2279,5868,5643,201,5442,1332872,2.060461
1658137266.524842978,2280,8421,8095,417,7678,1333289,2.802001
1658137266.624922037,2281,6466,6224,279,5945,1333568,2.467194
1658137266.724756956,2282,7116,6801,278,6523,1333846,2.152539
1658137266.824853659,2283,6558,6285,280,6005,1334126,2.407537
1658137266.924826384,2284,6340,6115,290,5825,1334416,2.022458
1658137267.024912596,2285,6888,6639,254,6385,1334670,2.191611
1658137267.124748468,2286,7476,7143,389,6754,1335059,2.820835
1658137267.224833250,2287,6455,6179,235,5944,1335294,3.248744
1658137267.324848175,2288,7458,7161,412,6749,1335706,2.339886
1658137267.424826622,2289,6757,6453,355,6098,1336061,2.550138
1658137267.524921179,2290,6223,5892,323,5569,1336384,2.553856
1658137267.624760151,2291,7190,6870,250,6620,1336634,2.510007
1658137267.724857569,2292,8790,8347,486,7861,1337120,3.201424
1658137267.824826956,2293,6985,6668,375,6293,1337495,2.961589
1658137267.924910784,2294,6760,6429,303,6126,1337798,2.624371
1658137268.024754286,2295,7886,7552,280,7272,1338078,2.698671
1658137268.124859571,2296,6935,6666,447,6219,1338525,2.248970
1658137268.224812031,2297,7593,7214,405,6809,1338930,2.729125
1658137268.324924231,2298,5869,5616,307,5309,1339237,2.237035
1658137268.424762726,2299,7677,7305,454,6851,1339691,2.910774
1658137268.524860382,2300,7311,6929,352,6577,1340043,2.973343
1658137268.624823570,2301,8266,7885,401,7484,1340444,2.698190
1658137268.724905014,2302,6924,6681,463,6218,1340907,2.534041
1658137268.824743748,2303,5139,4912,228,4684,1341135,2.426474
1658137268.924836159,2304,6564,6345,338,6007,1341473,2.487181
1658137269.024924517,2305,7071,6795,327,6468,1341800,2.172263
1658137269.124752283,2306,7097,6794,218,6576,1342018,2.260270
1658137269.224849701,2307,6358,6098,272,5826,1342290,2.667206
1658137269.324874401,2308,8169,7825,460,7365,1342750,2.784968
1658137269.424828529,2309,7735,7425,358,7067,1343108,2.354804
1658137269.524917603,2310,6747,6518,453,6065,1343561,2.144436
1658137269.624767780,2311,7321,6962,459,6503,1344020,2.439866
1658137269.724853992,2312,6494,6225,411,5814,1344431,2.276298
1658137269.824815273,2313,7826,7434,589,6845,1345020,2.347983
1658137269.924896479,2314,6824,6473,444,6029,1345464,2.176895
1658137270.024729013,2315,5951,5694,128,5566,1345592,1.933794
1658137270.124812126,2316,5896,5685,221,5464,1345813,1.862161
1658137270.224920511,2317,6955,6717,372,6345,1346185,2.867419
1658137270.324709654,2318,5704,5487,218,5269,1346403,2.139099
1658137270.424921274,2319,7976,7631,377,7254,1346780,3.637140
1658137270.524760008,2320,6229,5922,404,5518,1347184,2.004070
1658137270.624849319,2321,6930,6624,306,6318,1347490,2.732327
1658137270.724827766,2322,7416,7114,384,6730,1347874,2.427428
1658137270.824913979,2323,7672,7299,393,6906,1348267,2.849010
1658137270.924763680,2324,5420,5131,342,4789,1348609,2.078244
1658137271.024857998,2325,6925,6659,352,6307,1348961,2.181646
1658137271.124819279,2326,7059,6710,356,6354,1349317,2.232839
1658137271.224902391,2327,7072,6797,464,6333,1349781,2.153926
1658137271.324813843,2328,6824,6547,369,6178,1350150,2.100247
1658137271.424894810,2329,7689,7424,303,7121,1350453,3.304967
1658137271.524731159,2330,8696,8318,457,7861,1350910,2.909947
1658137271.624809980,2331,6716,6471,320,6151,1351230,2.613140
1658137271.724892378,2332,8426,8039,385,7654,1351615,4.226661
1658137271.824731827,2333,6536,6334,385,5949,1352000,2.619423
1658137271.924819946,2334,8112,7723,474,7249,1352474,2.810786
1658137272.024926662,2335,6545,6283,375,5908,1352849,2.399962
1658137272.124770641,2336,8002,7675,559,7116,1353408,68.073971
1658137272.224867582,2337,5650,5433,341,5092,1353749,2.744533
1658137272.324828625,2338,7777,7412,557,6855,1354306,2.479189
1658137272.424914598,2339,8717,8317,638,7679,1354944,2.808880
1658137272.524755955,2340,8104,7765,527,7238,1355471,2.477566
1658137272.624834061,2341,6733,6504,331,6173,1355802,2.533443
1658137272.724928856,2342,6304,6084,252,5832,1356054,2.354020
1658137272.824751854,2343,6674,6415,271,6144,1356325,2.184128
1658137272.924844265,2344,7440,7141,316,6825,1356641,2.451640
1658137273.024812698,2345,6698,6441,324,6117,1356965,2.199848
1658137273.124907017,2346,6048,5761,406,5355,1357371,2.534458
1658137273.224752188,2347,6148,5877,361,5516,1357732,1.975152
1658137273.324904442,2348,5670,5389,310,5079,1358042,1.783497
1658137273.424742460,2349,7674,7340,470,6870,1358512,2.589812
1658137273.524829149,2350,6302,6050,409,5641,1358921,2.254137
1658137273.624920130,2351,7398,7133,514,6619,1359435,2.685821
1658137273.724761963,2352,5884,5711,211,5500,1359646,1.924059
1658137273.824858189,2353,7236,6967,262,6705,1359908,2.768770
1658137273.924713373,2354,6386,6060,325,5735,1360233,2.051951
1658137274.024935484,2355,7264,6954,417,6537,1360650,3.988933
1658137274.124767065,2356,8401,7995,362,7633,1361012,3.166298
1658137274.224848986,2357,6099,5831,476,5355,1361488,2.288493
1658137274.324812889,2358,4859,4589,206,4383,1361694,2.369683
1658137274.424909115,2359,7464,7191,441,6750,1362135,3.470980
1658137274.524760008,2360,5212,4993,209,4784,1362344,1.926733
1658137274.624833584,2361,7307,6986,450,6536,1362794,2.981812
1658137274.724924564,2362,6769,6493,368,6125,1363162,2.483334
1658137274.824749231,2363,6569,6307,297,6010,1363459,2.149558
1658137274.924850225,2364,8502,8116,477,7639,1363936,2.961588
1658137275.024826765,2365,8392,7992,558,7434,1364494,2.891853
1658137275.124927998,2366,7174,6860,344,6516,1364838,3.047791
1658137275.224785089,2367,6040,5774,398,5376,1365236,1.974344
1658137275.324836493,2368,6572,6310,384,5926,1365620,2.253176
1658137275.424925804,2369,6771,6485,287,6198,1365907,2.485043
1658137275.524761677,2370,6732,6412,276,6136,1366183,2.509591
1658137275.624845505,2371,6468,6188,278,5910,1366461,2.250560
1658137275.724817038,2372,7433,7148,469,6679,1366930,2.502074
1658137275.824910164,2373,6469,6229,457,5772,1367387,2.451785
1658137275.924756289,2374,5512,5291,269,5022,1367656,2.136108
1658137276.024860144,2375,5625,5381,263,5118,1367919,2.453762
1658137276.124713659,2376,8859,8496,660,7836,1368579,2.702518
1658137276.224929333,2377,6699,6449,568,5881,1369147,2.218020
1658137276.324825525,2378,6661,6423,435,5988,1369582,3.074870
1658137276.424924612,2379,6783,6563,296,6267,1369878,4.570935
1658137276.524758577,2380,7167,6911,527,6384,1370405,4.931421
1658137276.624847174,2381,6552,6297,324,5973,1370729,5.080961
1658137276.724823475,2382,7267,6992,329,6663,1371058,4.940248
1658137276.824909925,2383,6300,6027,428,5599,1371486,4.117386
1658137276.924745321,2384,6607,6335,470,5865,1371956,4.459094
1658137277.024834156,2385,5865,5592,306,5286,1372262,4.317943
1658137277.124801874,2386,4813,4629,296,4333,1372558,3.796223
1658137277.224889994,2387,5637,5412,226,5186,1372784,5.186761
1658137277.324832916,2388,7461,7195,435,6760,1373219,5.351045
1658137277.424920797,2389,6115,5859,375,5484,1373594,3.970504
1658137277.524770260,2390,5679,5449,309,5140,1373903,5.029105
1658137277.624848604,2391,6424,6103,396,5707,1374299,4.680259
1658137277.724820375,2392,6239,5971,369,5602,1374668,3.933447
1658137277.824901581,2393,5920,5611,434,5177,1375102,3.301050
1658137277.924754858,2394,8109,7734,607,7127,1375709,4.127287
1658137278.024834633,2395,7078,6784,439,6345,1376148,3.752634
1658137278.124910116,2396,7085,6760,529,6231,1376677,4.073392
1658137278.224744081,2397,8051,7661,573,7088,1377250,3.623089
1658137278.324901104,2398,5757,5529,483,5046,1377733,2.235615
1658137278.424752474,2399,7598,7266,398,6868,1378131,2.848878
1658137278.524829865,2400,8275,7885,387,7498,1378518,2.795398
1658137278.624810696,2401,7984,7634,522,7112,1379040,3.564604
1658137278.724908113,2402,6722,6434,339,6095,1379379,2.294184
1658137278.824750185,2403,7171,6829,307,6522,1379686,2.600005
1658137278.924849510,2404,4936,4727,297,4430,1379983,2957.255034
1658137279.924921036,2405,6698,6463,2406,4057,1382389,4.064902
1658137280.124851704,2406,6698,6482,137,6345,1382526,2.285529
1658137280.224820137,2407,6698,6484,45,6439,1382571,2.707900
1658137280.324728012,2408,6698,6475,36,6439,1382607,2.147286
1658137280.424809217,2409,6698,6475,20,6455,1382627,2.312780
1658137280.524907351,2410,6698,6473,14,6459,1382641,2.225709
1658137280.624747276,2411,6698,6472,8,6464,1382649,2.043969
1658137280.724840403,2412,6698,6471,7,6464,1382656,1.977059
1658137280.824808359,2413,6698,6472,6,6466,1382662,2.221115
1658137280.924902201,2414,6698,6473,6,6467,1382668,1.929219
1658137281.024731398,2415,6698,6471,9,6462,1382677,2.033603
1658137281.124819517,2416,6698,6473,5,6468,1382682,1.892921
1658137281.224927425,2417,6698,6472,6,6466,1382688,1.956363
1658137281.324825764,2418,6698,6471,1,6470,1382689,2.262680
1658137281.424925804,2419,6698,6473,2,6471,1382691,1.963531
1658137281.524775505,2420,6698,6475,3,6472,1382694,1.932380
1658137281.624869823,2421,6698,6475,3,6472,1382697,2.183313
1658137281.724703074,2422,6698,6475,3,6472,1382700,1.962171
1658137281.824923277,2423,6698,6475,1,6474,1382701,1.925277
1658137281.924763680,2424,6698,6475,2,6473,1382703,1.933680
1658137282.024865866,2425,8326,7946,3849,4097,1386552,4.995586
1658137282.124823809,2426,8326,7939,86,7853,1386638,2.585896
1658137282.224900007,2427,6986,6698,4530,2168,1391168,4.561854
1658137282.324830294,2428,5869,5620,3619,2001,1394787,4.275969
1658137282.424925804,2429,7033,6688,3818,2870,1398605,3.919826
1658137282.524770737,2430,7338,7025,3678,3347,1402283,3.793000
1658137282.624865294,2431,6286,6048,2854,3194,1405137,3.158827
1658137282.724707365,2432,6680,6359,2876,3483,1408013,3.138719
1658137282.824924469,2433,7457,7119,2891,4228,1410904,3.388274
1658137282.924761295,2434,5347,5079,1922,3157,1412826,2.205506
1658137283.024842262,2435,8004,7683,3009,4674,1415835,3.598662
1658137283.124936819,2436,7009,6700,2297,4403,1418132,3.332321
1658137283.224777699,2437,7244,6932,2682,4250,1420814,3.253550
1658137283.324833870,2438,6168,5936,2476,3460,1423290,2.878681
1658137283.424923182,2439,6428,6151,2672,3479,1425962,3.071052
1658137283.524764299,2440,6839,6549,2784,3765,1428746,3.499010
1658137283.624842644,2441,6451,6171,2589,3582,1431335,2.947294
1658137283.724931479,2442,6631,6382,2410,3972,1433745,2.888522
1658137283.824772358,2443,6725,6407,2767,3640,1436512,3.165891
1658137283.924844742,2444,6291,5986,2467,3519,1438979,2.930318
1658137284.024803638,2445,7409,7095,2628,4467,1441607,4.037053
1658137284.124904871,2446,7382,7073,2473,4600,1444080,3.399403
1658137284.224743366,2447,7789,7494,1972,5522,1446052,3.412495
1658137284.324923038,2448,6591,6366,2065,4301,1448117,134.844679
1658137284.424765110,2449,7899,7571,2881,4690,1450998,3.292234
1658137284.524851799,2450,7899,7568,105,7463,1451103,2.283848
1658137284.624827147,2451,6686,6496,3168,3328,1454271,3.464114
1658137284.724920750,2452,7807,7488,4366,3122,1458637,3.983214
1658137284.824752092,2453,7498,7231,3554,3677,1462191,3.454203
1658137284.924844980,2454,6241,5988,3403,2585,1465594,2.931971
1658137285.024936199,2455,6880,6626,3510,3116,1469104,3.657387
1658137285.124771833,2456,7998,7700,3879,3821,1472983,4.424776
1658137285.224859953,2457,6460,6242,3696,2546,1476679,3.550649
1658137285.324886799,2458,6592,6385,3583,2802,1480262,4.892477
1658137285.424731255,2459,7787,7473,4001,3472,1484263,3.624904
1658137285.524821997,2460,7603,7253,4177,3076,1488440,3.533609
1658137285.624908686,2461,9120,8734,4819,3915,1493259,4.356922
1658137285.724737644,2462,5942,5702,3350,2352,1496609,3.456539
1658137285.824810982,2463,7771,7526,4281,3245,1500890,4.471012
1658137285.924904585,2464,7458,7183,4019,3164,1504909,3.789342
1658137286.024753571,2465,7447,7162,4018,3144,1508927,4.161287
1658137286.124848366,2466,5384,5202,3203,1999,1512130,3.556082
1658137286.224804401,2467,7631,7337,4473,2864,1516603,6.974398
1658137286.324787855,2468,7466,7165,4285,2880,1520888,7.009248
1658137286.424876690,2469,7201,6968,4334,2634,1525222,7.236577
1658137286.524713278,2470,7126,6900,4148,2752,1529370,5.848035
1658137286.624927521,2471,8094,7869,4782,3087,1534152,8.045675
1658137286.724778891,2472,6439,6191,4709,1482,1538861,5.965435
1658137286.824875593,2473,6634,6393,4656,1737,1543517,7.596701
1658137286.924721003,2474,7483,7202,4924,2278,1548441,7.771517
1658137287.024818897,2475,6132,5934,3930,2004,1552371,6.568488
1658137287.124928713,2476,6890,6647,4786,1861,1557157,6.889632
1658137287.224756479,2477,6087,5859,4686,1173,1561843,9.754584
1658137287.324910164,2478,7478,7238,5743,1495,1567586,7.505028
1658137287.424742222,2479,6989,6726,5042,1684,1572628,5.414707
