timestamp_utc,run_id,container_id,cpu_percent,memory_usage,memory_limit,memory_percent,net_io,block_io,pids
"2026-07-31T12:22:59.4807207Z","performance_02","dc3ae6023b26","167.24%","3.455GiB","7.612GiB","45.39%","5.12MB / 3.38MB","107GB / 34.7GB","108"
"2026-07-31T12:23:01.5149141Z","performance_02","dc3ae6023b26","169.66%","3.457GiB","7.612GiB","45.41%","5.12MB / 3.38MB","107GB / 34.7GB","108"
"2026-07-31T12:23:04.5179356Z","performance_02","dc3ae6023b26","163.11%","3.458GiB","7.612GiB","45.43%","5.13MB / 3.39MB","107GB / 34.7GB","108"
"2026-07-31T12:23:06.5478984Z","performance_02","dc3ae6023b26","163.74%","3.461GiB","7.612GiB","45.47%","5.13MB / 3.39MB","107GB / 34.7GB","108"
"2026-07-31T12:23:08.5787175Z","performance_02","dc3ae6023b26","166.90%","3.458GiB","7.612GiB","45.42%","5.13MB / 3.39MB","107GB / 34.7GB","108"
"2026-07-31T12:23:10.6114713Z","performance_02","dc3ae6023b26","167.04%","3.457GiB","7.612GiB","45.41%","5.13MB / 3.39MB","108GB / 34.7GB","108"
"2026-07-31T12:23:13.6165227Z","performance_02","dc3ae6023b26","173.41%","3.461GiB","7.612GiB","45.46%","5.13MB / 3.39MB","108GB / 34.7GB","108"
"2026-07-31T12:23:15.6458609Z","performance_02","dc3ae6023b26","161.58%","3.457GiB","7.612GiB","45.42%","5.13MB / 3.39MB","108GB / 34.7GB","108"
"2026-07-31T12:23:17.6772299Z","performance_02","dc3ae6023b26","166.64%","3.46GiB","7.612GiB","45.45%","5.13MB / 3.39MB","108GB / 34.7GB","108"
"2026-07-31T12:23:19.7108446Z","performance_02","dc3ae6023b26","160.93%","3.457GiB","7.612GiB","45.41%","5.13MB / 3.39MB","108GB / 34.7GB","108"
"2026-07-31T12:23:21.7407831Z","performance_02","dc3ae6023b26","164.29%","3.457GiB","7.612GiB","45.41%","5.14MB / 3.4MB","108GB / 34.7GB","108"
"2026-07-31T12:23:24.7451059Z","performance_02","dc3ae6023b26","165.98%","3.458GiB","7.612GiB","45.42%","5.14MB / 3.4MB","108GB / 34.7GB","108"
"2026-07-31T12:23:26.7751967Z","performance_02","dc3ae6023b26","167.23%","3.531GiB","7.612GiB","46.38%","5.14MB / 3.4MB","108GB / 34.7GB","108"
"2026-07-31T12:23:28.8097622Z","performance_02","dc3ae6023b26","165.87%","3.496GiB","7.612GiB","45.92%","5.14MB / 3.4MB","108GB / 34.7GB","108"
"2026-07-31T12:23:30.8404223Z","performance_02","dc3ae6023b26","168.42%","3.497GiB","7.612GiB","45.93%","5.14MB / 3.4MB","108GB / 34.7GB","108"
"2026-07-31T12:23:33.8487946Z","performance_02","dc3ae6023b26","164.25%","3.502GiB","7.612GiB","46.01%","5.14MB / 3.4MB","108GB / 34.7GB","108"
"2026-07-31T12:23:35.8767757Z","performance_02","dc3ae6023b26","168.96%","3.497GiB","7.612GiB","45.94%","5.14MB / 3.4MB","108GB / 34.7GB","108"
"2026-07-31T12:23:37.9082174Z","performance_02","dc3ae6023b26","164.91%","3.502GiB","7.612GiB","46.00%","5.14MB / 3.4MB","108GB / 34.7GB","108"
"2026-07-31T12:23:39.9384349Z","performance_02","dc3ae6023b26","164.72%","3.497GiB","7.612GiB","45.94%","5.14MB / 3.4MB","108GB / 34.7GB","108"
"2026-07-31T12:23:41.9669780Z","performance_02","dc3ae6023b26","165.09%","3.497GiB","7.612GiB","45.94%","5.15MB / 3.41MB","108GB / 34.7GB","108"
"2026-07-31T12:23:44.9713401Z","performance_02","dc3ae6023b26","175.33%","3.509GiB","7.612GiB","46.10%","5.15MB / 3.41MB","108GB / 34.7GB","108"
"2026-07-31T12:23:47.0024117Z","performance_02","dc3ae6023b26","165.06%","3.505GiB","7.612GiB","46.05%","5.15MB / 3.41MB","108GB / 34.7GB","108"
"2026-07-31T12:23:49.0339468Z","performance_02","dc3ae6023b26","166.82%","3.507GiB","7.612GiB","46.07%","5.15MB / 3.41MB","108GB / 34.7GB","108"
"2026-07-31T12:23:51.0638508Z","performance_02","dc3ae6023b26","169.26%","3.509GiB","7.612GiB","46.10%","5.15MB / 3.41MB","108GB / 34.7GB","108"
"2026-07-31T12:23:54.0687980Z","performance_02","dc3ae6023b26","166.04%","3.507GiB","7.612GiB","46.07%","5.15MB / 3.41MB","109GB / 34.7GB","108"
"2026-07-31T12:23:56.1001966Z","performance_02","dc3ae6023b26","170.69%","3.51GiB","7.612GiB","46.11%","5.15MB / 3.41MB","109GB / 34.7GB","108"
"2026-07-31T12:23:58.1319753Z","performance_02","dc3ae6023b26","165.25%","3.507GiB","7.612GiB","46.07%","5.15MB / 3.41MB","109GB / 34.7GB","108"
"2026-07-31T12:24:00.1614503Z","performance_02","dc3ae6023b26","167.08%","3.507GiB","7.612GiB","46.07%","5.16MB / 3.42MB","109GB / 34.7GB","108"
"2026-07-31T12:24:03.1674260Z","performance_02","dc3ae6023b26","170.77%","3.511GiB","7.612GiB","46.12%","5.16MB / 3.42MB","109GB / 34.7GB","108"
"2026-07-31T12:24:05.1964676Z","performance_02","dc3ae6023b26","166.25%","3.508GiB","7.612GiB","46.08%","5.16MB / 3.42MB","109GB / 34.7GB","108"
"2026-07-31T12:24:07.2285067Z","performance_02","dc3ae6023b26","161.34%","3.512GiB","7.612GiB","46.14%","5.16MB / 3.42MB","109GB / 34.7GB","108"
"2026-07-31T12:24:09.2575083Z","performance_02","dc3ae6023b26","167.12%","3.507GiB","7.612GiB","46.07%","5.16MB / 3.42MB","109GB / 34.7GB","108"
"2026-07-31T12:24:11.2876544Z","performance_02","dc3ae6023b26","166.81%","3.505GiB","7.612GiB","46.05%","5.16MB / 3.42MB","109GB / 34.7GB","108"
"2026-07-31T12:24:14.2930306Z","performance_02","dc3ae6023b26","166.89%","3.508GiB","7.612GiB","46.08%","5.16MB / 3.42MB","109GB / 34.7GB","108"
"2026-07-31T12:24:16.3253645Z","performance_02","dc3ae6023b26","165.14%","3.506GiB","7.612GiB","46.05%","5.16MB / 3.42MB","109GB / 34.7GB","108"
"2026-07-31T12:24:18.3562303Z","performance_02","dc3ae6023b26","172.02%","3.51GiB","7.612GiB","46.11%","5.17MB / 3.43MB","109GB / 34.7GB","108"
"2026-07-31T12:24:20.3872814Z","performance_02","dc3ae6023b26","166.65%","3.509GiB","7.612GiB","46.09%","5.17MB / 3.43MB","109GB / 34.7GB","108"
"2026-07-31T12:24:23.3915628Z","performance_02","dc3ae6023b26","167.15%","3.506GiB","7.612GiB","46.05%","5.17MB / 3.43MB","109GB / 34.7GB","108"
"2026-07-31T12:24:25.4232818Z","performance_02","dc3ae6023b26","168.61%","3.508GiB","7.612GiB","46.08%","5.17MB / 3.43MB","109GB / 34.7GB","108"
"2026-07-31T12:24:27.4547446Z","performance_02","dc3ae6023b26","167.13%","3.506GiB","7.612GiB","46.05%","5.17MB / 3.43MB","109GB / 34.7GB","108"
"2026-07-31T12:24:29.4843186Z","performance_02","dc3ae6023b26","166.84%","3.509GiB","7.612GiB","46.10%","5.17MB / 3.43MB","109GB / 34.7GB","108"
"2026-07-31T12:24:31.5188817Z","performance_02","dc3ae6023b26","172.45%","3.511GiB","7.612GiB","46.12%","5.17MB / 3.43MB","109GB / 34.7GB","108"
"2026-07-31T12:24:34.5233147Z","performance_02","dc3ae6023b26","176.41%","3.506GiB","7.612GiB","46.05%","5.17MB / 3.43MB","110GB / 34.7GB","108"
"2026-07-31T12:24:36.5534297Z","performance_02","dc3ae6023b26","167.28%","3.505GiB","7.612GiB","46.04%","5.18MB / 3.44MB","110GB / 34.7GB","108"
"2026-07-31T12:24:38.5840168Z","performance_02","dc3ae6023b26","167.95%","3.507GiB","7.612GiB","46.06%","5.18MB / 3.44MB","110GB / 34.7GB","108"
"2026-07-31T12:24:40.6155412Z","performance_02","dc3ae6023b26","171.63%","3.506GiB","7.612GiB","46.06%","5.18MB / 3.44MB","110GB / 34.7GB","108"
"2026-07-31T12:24:43.6201956Z","performance_02","dc3ae6023b26","166.96%","3.505GiB","7.612GiB","46.04%","5.18MB / 3.44MB","110GB / 34.7GB","108"
"2026-07-31T12:24:45.6497230Z","performance_02","dc3ae6023b26","169.93%","3.508GiB","7.612GiB","46.09%","5.18MB / 3.44MB","110GB / 34.7GB","108"
"2026-07-31T12:24:47.6810251Z","performance_02","dc3ae6023b26","170.27%","3.506GiB","7.612GiB","46.05%","5.18MB / 3.44MB","110GB / 34.7GB","108"
"2026-07-31T12:24:49.7118502Z","performance_02","dc3ae6023b26","167.29%","3.509GiB","7.612GiB","46.10%","5.18MB / 3.44MB","110GB / 34.7GB","108"
"2026-07-31T12:24:51.7422294Z","performance_02","dc3ae6023b26","168.98%","3.508GiB","7.612GiB","46.09%","5.18MB / 3.44MB","110GB / 34.7GB","108"
"2026-07-31T12:24:54.7468308Z","performance_02","dc3ae6023b26","168.98%","3.506GiB","7.612GiB","46.06%","5.18MB / 3.44MB","110GB / 34.7GB","108"
"2026-07-31T12:24:56.7762804Z","performance_02","dc3ae6023b26","168.33%","3.511GiB","7.612GiB","46.12%","5.19MB / 3.45MB","110GB / 34.7GB","108"
"2026-07-31T12:24:58.8087300Z","performance_02","dc3ae6023b26","169.01%","3.506GiB","7.612GiB","46.05%","5.19MB / 3.45MB","110GB / 34.7GB","108"
"2026-07-31T12:25:00.8390954Z","performance_02","dc3ae6023b26","187.02%","3.531GiB","7.612GiB","46.39%","5.19MB / 3.45MB","110GB / 34.7GB","108"
"2026-07-31T12:25:03.8433653Z","performance_02","dc3ae6023b26","166.00%","3.509GiB","7.612GiB","46.09%","5.19MB / 3.45MB","110GB / 34.7GB","108"
"2026-07-31T12:25:05.8759395Z","performance_02","dc3ae6023b26","169.11%","3.506GiB","7.612GiB","46.05%","5.19MB / 3.45MB","110GB / 34.7GB","108"
"2026-07-31T12:25:07.9087457Z","performance_02","dc3ae6023b26","171.18%","3.508GiB","7.612GiB","46.08%","5.19MB / 3.45MB","110GB / 34.7GB","108"
"2026-07-31T12:25:09.9392110Z","performance_02","dc3ae6023b26","169.35%","3.505GiB","7.612GiB","46.04%","5.19MB / 3.45MB","110GB / 34.7GB","108"
"2026-07-31T12:25:11.9680864Z","performance_02","dc3ae6023b26","168.96%","3.504GiB","7.612GiB","46.03%","5.19MB / 3.45MB","110GB / 34.7GB","108"
"2026-07-31T12:25:14.9732798Z","performance_02","dc3ae6023b26","168.73%","3.505GiB","7.612GiB","46.05%","5.19MB / 3.45MB","111GB / 34.7GB","108"
"2026-07-31T12:25:17.0031068Z","performance_02","dc3ae6023b26","171.38%","3.505GiB","7.612GiB","46.04%","5.2MB / 3.46MB","111GB / 34.7GB","108"
"2026-07-31T12:25:19.0327395Z","performance_02","dc3ae6023b26","179.74%","3.505GiB","7.612GiB","46.04%","5.2MB / 3.46MB","111GB / 34.7GB","108"
"2026-07-31T12:25:21.0639035Z","performance_02","dc3ae6023b26","167.02%","3.445GiB","7.612GiB","45.26%","5.2MB / 3.46MB","111GB / 34.7GB","108"
"2026-07-31T12:25:24.0690233Z","performance_02","dc3ae6023b26","168.45%","3.449GiB","7.612GiB","45.30%","5.2MB / 3.46MB","111GB / 34.7GB","108"
"2026-07-31T12:25:26.1002183Z","performance_02","dc3ae6023b26","167.20%","3.446GiB","7.612GiB","45.26%","5.2MB / 3.46MB","111GB / 34.7GB","108"
"2026-07-31T12:25:28.1305115Z","performance_02","dc3ae6023b26","167.31%","3.447GiB","7.612GiB","45.28%","5.2MB / 3.46MB","111GB / 34.7GB","108"
"2026-07-31T12:25:30.1595865Z","performance_02","dc3ae6023b26","171.85%","3.447GiB","7.612GiB","45.28%","5.2MB / 3.46MB","111GB / 34.7GB","108"
"2026-07-31T12:25:33.1641093Z","performance_02","dc3ae6023b26","169.25%","3.444GiB","7.612GiB","45.24%","5.21MB / 3.47MB","111GB / 34.7GB","108"
"2026-07-31T12:25:35.1947566Z","performance_02","dc3ae6023b26","170.49%","3.446GiB","7.612GiB","45.27%","5.21MB / 3.47MB","111GB / 34.7GB","108"
"2026-07-31T12:25:37.2281608Z","performance_02","dc3ae6023b26","169.43%","3.445GiB","7.612GiB","45.26%","5.21MB / 3.47MB","111GB / 34.7GB","108"
"2026-07-31T12:25:39.2590557Z","performance_02","dc3ae6023b26","168.31%","3.459GiB","7.612GiB","45.44%","5.21MB / 3.47MB","111GB / 34.7GB","108"
"2026-07-31T12:25:41.2909731Z","performance_02","dc3ae6023b26","169.07%","3.46GiB","7.612GiB","45.45%","5.21MB / 3.47MB","111GB / 34.7GB","108"
"2026-07-31T12:25:44.2968057Z","performance_02","dc3ae6023b26","166.06%","3.459GiB","7.612GiB","45.44%","5.21MB / 3.47MB","111GB / 34.7GB","108"
"2026-07-31T12:25:46.3280018Z","performance_02","dc3ae6023b26","169.28%","3.464GiB","7.612GiB","45.50%","5.21MB / 3.47MB","111GB / 34.7GB","108"
"2026-07-31T12:25:48.3578955Z","performance_02","dc3ae6023b26","168.51%","3.465GiB","7.612GiB","45.51%","5.21MB / 3.47MB","111GB / 34.7GB","108"
"2026-07-31T12:25:50.3876828Z","performance_02","dc3ae6023b26","169.21%","3.463GiB","7.612GiB","45.50%","5.22MB / 3.48MB","111GB / 34.7GB","108"
"2026-07-31T12:25:53.3939534Z","performance_02","dc3ae6023b26","168.13%","3.467GiB","7.612GiB","45.55%","5.22MB / 3.48MB","111GB / 34.7GB","108"
"2026-07-31T12:25:55.4283693Z","performance_02","dc3ae6023b26","166.05%","3.466GiB","7.612GiB","45.54%","5.22MB / 3.48MB","112GB / 34.7GB","108"
"2026-07-31T12:25:57.4585249Z","performance_02","dc3ae6023b26","165.71%","3.471GiB","7.612GiB","45.60%","5.22MB / 3.48MB","112GB / 34.7GB","108"
"2026-07-31T12:25:59.4881635Z","performance_02","dc3ae6023b26","169.52%","3.464GiB","7.612GiB","45.50%","5.22MB / 3.48MB","112GB / 34.7GB","108"
"2026-07-31T12:26:01.5196293Z","performance_02","dc3ae6023b26","166.04%","3.465GiB","7.612GiB","45.52%","5.22MB / 3.48MB","112GB / 34.7GB","108"
"2026-07-31T12:26:04.5235828Z","performance_02","dc3ae6023b26","170.50%","3.472GiB","7.612GiB","45.61%","5.22MB / 3.48MB","112GB / 34.7GB","108"
"2026-07-31T12:26:06.5517781Z","performance_02","dc3ae6023b26","188.15%","3.505GiB","7.612GiB","46.04%","5.22MB / 3.48MB","112GB / 34.7GB","108"
"2026-07-31T12:26:08.5814021Z","performance_02","dc3ae6023b26","165.80%","3.478GiB","7.612GiB","45.69%","5.22MB / 3.48MB","112GB / 34.7GB","108"
"2026-07-31T12:26:10.6133265Z","performance_02","dc3ae6023b26","167.88%","3.477GiB","7.612GiB","45.68%","5.23MB / 3.49MB","112GB / 34.7GB","108"
"2026-07-31T12:26:13.6199109Z","performance_02","dc3ae6023b26","167.28%","3.472GiB","7.612GiB","45.61%","5.23MB / 3.49MB","112GB / 34.7GB","108"
"2026-07-31T12:26:15.6487637Z","performance_02","dc3ae6023b26","167.05%","3.472GiB","7.612GiB","45.60%","5.23MB / 3.49MB","112GB / 34.7GB","108"
"2026-07-31T12:26:17.6832254Z","performance_02","dc3ae6023b26","174.42%","3.5GiB","7.612GiB","45.98%","5.23MB / 3.49MB","112GB / 34.7GB","108"
"2026-07-31T12:26:19.7161877Z","performance_02","dc3ae6023b26","163.49%","3.5GiB","7.612GiB","45.98%","5.23MB / 3.49MB","112GB / 34.7GB","108"
"2026-07-31T12:26:21.7453979Z","performance_02","dc3ae6023b26","168.66%","3.503GiB","7.612GiB","46.01%","5.23MB / 3.49MB","112GB / 34.7GB","108"
"2026-07-31T12:26:24.7498803Z","performance_02","dc3ae6023b26","166.83%","3.502GiB","7.612GiB","46.00%","5.23MB / 3.49MB","112GB / 34.7GB","108"
"2026-07-31T12:26:26.7802466Z","performance_02","dc3ae6023b26","163.33%","3.506GiB","7.612GiB","46.05%","5.23MB / 3.49MB","112GB / 34.7GB","108"
"2026-07-31T12:26:28.8110785Z","performance_02","dc3ae6023b26","167.80%","3.502GiB","7.612GiB","46.01%","5.24MB / 3.49MB","112GB / 34.7GB","108"
"2026-07-31T12:26:30.8400729Z","performance_02","dc3ae6023b26","168.00%","3.502GiB","7.612GiB","46.00%","5.24MB / 3.5MB","112GB / 34.7GB","108"
"2026-07-31T12:26:33.8454824Z","performance_02","dc3ae6023b26","163.93%","3.454GiB","7.612GiB","45.37%","5.24MB / 3.5MB","112GB / 34.7GB","108"
"2026-07-31T12:26:35.8745404Z","performance_02","dc3ae6023b26","166.04%","3.454GiB","7.612GiB","45.37%","5.24MB / 3.5MB","112GB / 34.7GB","108"
"2026-07-31T12:26:37.9066219Z","performance_02","dc3ae6023b26","163.91%","3.454GiB","7.612GiB","45.37%","5.24MB / 3.5MB","113GB / 34.7GB","108"
"2026-07-31T12:26:39.9357217Z","performance_02","dc3ae6023b26","165.60%","3.45GiB","7.612GiB","45.32%","5.24MB / 3.5MB","113GB / 34.7GB","108"
"2026-07-31T12:26:41.9653001Z","performance_02","dc3ae6023b26","165.61%","3.451GiB","7.612GiB","45.34%","5.24MB / 3.5MB","113GB / 34.7GB","108"
"2026-07-31T12:26:44.9701465Z","performance_02","dc3ae6023b26","165.98%","3.45GiB","7.612GiB","45.32%","5.24MB / 3.5MB","113GB / 34.7GB","108"
"2026-07-31T12:26:46.9997642Z","performance_02","dc3ae6023b26","166.18%","3.453GiB","7.612GiB","45.36%","5.24MB / 3.5MB","113GB / 34.7GB","108"
"2026-07-31T12:26:49.0313409Z","performance_02","dc3ae6023b26","163.61%","3.448GiB","7.612GiB","45.29%","5.25MB / 3.51MB","113GB / 34.7GB","108"
"2026-07-31T12:26:51.0612000Z","performance_02","dc3ae6023b26","165.53%","3.45GiB","7.612GiB","45.32%","5.25MB / 3.51MB","113GB / 34.7GB","108"
"2026-07-31T12:26:54.0651050Z","performance_02","dc3ae6023b26","167.42%","3.454GiB","7.612GiB","45.37%","5.25MB / 3.51MB","113GB / 34.7GB","108"
"2026-07-31T12:26:56.0942192Z","performance_02","dc3ae6023b26","166.53%","3.45GiB","7.612GiB","45.32%","5.25MB / 3.51MB","113GB / 34.7GB","108"
"2026-07-31T12:26:58.1254496Z","performance_02","dc3ae6023b26","175.42%","3.449GiB","7.612GiB","45.31%","5.25MB / 3.51MB","113GB / 34.7GB","108"
"2026-07-31T12:27:00.1544722Z","performance_02","dc3ae6023b26","165.77%","3.449GiB","7.612GiB","45.31%","5.25MB / 3.51MB","113GB / 34.7GB","108"
"2026-07-31T12:27:03.1591138Z","performance_02","dc3ae6023b26","163.28%","3.451GiB","7.612GiB","45.33%","5.25MB / 3.51MB","113GB / 34.7GB","108"
"2026-07-31T12:27:05.1896396Z","performance_02","dc3ae6023b26","163.86%","3.451GiB","7.612GiB","45.33%","5.25MB / 3.51MB","113GB / 34.7GB","108"
"2026-07-31T12:27:07.2203555Z","performance_02","dc3ae6023b26","164.30%","3.454GiB","7.612GiB","45.37%","5.26MB / 3.52MB","113GB / 34.7GB","108"
"2026-07-31T12:27:09.2497037Z","performance_02","dc3ae6023b26","167.53%","3.456GiB","7.612GiB","45.40%","5.26MB / 3.52MB","113GB / 34.7GB","108"
"2026-07-31T12:27:11.2818003Z","performance_02","dc3ae6023b26","162.85%","3.458GiB","7.612GiB","45.42%","5.26MB / 3.52MB","113GB / 34.7GB","108"
"2026-07-31T12:27:14.2831353Z","performance_02","dc3ae6023b26","164.92%","3.453GiB","7.612GiB","45.36%","5.26MB / 3.52MB","113GB / 34.7GB","108"
"2026-07-31T12:27:16.3156814Z","performance_02","dc3ae6023b26","175.49%","3.457GiB","7.612GiB","45.42%","5.26MB / 3.52MB","113GB / 34.7GB","108"
"2026-07-31T12:27:18.3430909Z","performance_02","dc3ae6023b26","163.00%","3.458GiB","7.612GiB","45.42%","5.26MB / 3.52MB","114GB / 34.7GB","108"
"2026-07-31T12:27:20.3718240Z","performance_02","dc3ae6023b26","167.45%","3.457GiB","7.612GiB","45.41%","5.26MB / 3.52MB","114GB / 34.7GB","108"
"2026-07-31T12:27:23.3797202Z","performance_02","dc3ae6023b26","175.28%","3.462GiB","7.612GiB","45.47%","5.26MB / 3.52MB","114GB / 34.7GB","108"
"2026-07-31T12:27:25.4116161Z","performance_02","dc3ae6023b26","167.51%","3.457GiB","7.612GiB","45.42%","5.27MB / 3.53MB","114GB / 34.7GB","108"
"2026-07-31T12:27:27.4416468Z","performance_02","dc3ae6023b26","172.50%","3.462GiB","7.612GiB","45.48%","5.27MB / 3.53MB","114GB / 34.7GB","108"
"2026-07-31T12:27:29.4711806Z","performance_02","dc3ae6023b26","163.39%","3.458GiB","7.612GiB","45.42%","5.27MB / 3.53MB","114GB / 34.7GB","108"
"2026-07-31T12:27:31.5029908Z","performance_02","dc3ae6023b26","167.44%","3.463GiB","7.612GiB","45.49%","5.27MB / 3.53MB","114GB / 34.7GB","108"
"2026-07-31T12:27:34.5087304Z","performance_02","dc3ae6023b26","175.54%","3.465GiB","7.612GiB","45.52%","5.27MB / 3.53MB","114GB / 34.7GB","108"
"2026-07-31T12:27:36.5382375Z","performance_02","dc3ae6023b26","168.88%","3.462GiB","7.612GiB","45.48%","5.27MB / 3.53MB","114GB / 34.7GB","108"
"2026-07-31T12:27:38.5680982Z","performance_02","dc3ae6023b26","161.89%","3.468GiB","7.612GiB","45.56%","5.27MB / 3.53MB","114GB / 34.7GB","108"
"2026-07-31T12:27:40.5999301Z","performance_02","dc3ae6023b26","165.89%","3.469GiB","7.612GiB","45.58%","5.27MB / 3.53MB","114GB / 34.7GB","108"
"2026-07-31T12:27:43.6075357Z","performance_02","dc3ae6023b26","169.36%","3.47GiB","7.612GiB","45.59%","5.28MB / 3.54MB","114GB / 34.7GB","108"
"2026-07-31T12:27:45.6366484Z","performance_02","dc3ae6023b26","172.14%","3.474GiB","7.612GiB","45.64%","5.28MB / 3.54MB","114GB / 34.7GB","108"
"2026-07-31T12:27:47.6650352Z","performance_02","dc3ae6023b26","179.83%","3.473GiB","7.612GiB","45.63%","5.28MB / 3.54MB","114GB / 34.7GB","108"
"2026-07-31T12:27:49.6943756Z","performance_02","dc3ae6023b26","166.63%","3.474GiB","7.612GiB","45.63%","5.28MB / 3.54MB","114GB / 34.7GB","108"
"2026-07-31T12:27:51.7263783Z","performance_02","dc3ae6023b26","172.32%","3.471GiB","7.612GiB","45.59%","5.28MB / 3.54MB","114GB / 34.7GB","108"
"2026-07-31T12:27:54.7331046Z","performance_02","dc3ae6023b26","169.37%","3.473GiB","7.612GiB","45.62%","5.28MB / 3.54MB","114GB / 34.7GB","108"
"2026-07-31T12:27:56.7625898Z","performance_02","dc3ae6023b26","167.25%","3.469GiB","7.612GiB","45.57%","5.28MB / 3.54MB","114GB / 34.7GB","108"
"2026-07-31T12:27:58.7938786Z","performance_02","dc3ae6023b26","168.95%","3.475GiB","7.612GiB","45.65%","5.28MB / 3.54MB","115GB / 34.7GB","108"
"2026-07-31T12:28:00.8242919Z","performance_02","dc3ae6023b26","172.68%","3.471GiB","7.612GiB","45.60%","5.28MB / 3.54MB","115GB / 34.7GB","108"
"2026-07-31T12:28:03.8292635Z","performance_02","dc3ae6023b26","184.94%","3.501GiB","7.612GiB","46.00%","5.29MB / 3.55MB","115GB / 34.7GB","108"
"2026-07-31T12:28:05.8705734Z","performance_02","dc3ae6023b26","166.21%","3.473GiB","7.612GiB","45.62%","5.29MB / 3.55MB","115GB / 34.7GB","108"
"2026-07-31T12:28:07.9020528Z","performance_02","dc3ae6023b26","168.22%","3.478GiB","7.612GiB","45.69%","5.29MB / 3.55MB","115GB / 34.7GB","108"
"2026-07-31T12:28:09.9306883Z","performance_02","dc3ae6023b26","166.70%","3.473GiB","7.612GiB","45.62%","5.29MB / 3.55MB","115GB / 34.7GB","108"
"2026-07-31T12:28:11.9598048Z","performance_02","dc3ae6023b26","167.50%","3.473GiB","7.612GiB","45.62%","5.29MB / 3.55MB","115GB / 34.7GB","108"
"2026-07-31T12:28:14.9707368Z","performance_02","dc3ae6023b26","174.34%","3.476GiB","7.612GiB","45.67%","5.29MB / 3.55MB","115GB / 34.7GB","108"
"2026-07-31T12:28:16.9994345Z","performance_02","dc3ae6023b26","171.05%","3.472GiB","7.612GiB","45.61%","5.29MB / 3.55MB","115GB / 34.7GB","108"
"2026-07-31T12:28:19.0312326Z","performance_02","dc3ae6023b26","172.27%","3.471GiB","7.612GiB","45.60%","5.29MB / 3.55MB","115GB / 34.7GB","108"
"2026-07-31T12:28:21.0608522Z","performance_02","dc3ae6023b26","169.57%","3.473GiB","7.612GiB","45.62%","5.3MB / 3.56MB","115GB / 34.7GB","108"
"2026-07-31T12:28:24.0653477Z","performance_02","dc3ae6023b26","166.92%","3.472GiB","7.612GiB","45.61%","5.3MB / 3.56MB","115GB / 34.7GB","108"
"2026-07-31T12:28:26.0945035Z","performance_02","dc3ae6023b26","165.96%","3.47GiB","7.612GiB","45.58%","5.3MB / 3.56MB","115GB / 34.7GB","108"
"2026-07-31T12:28:28.1230669Z","performance_02","dc3ae6023b26","167.28%","3.472GiB","7.612GiB","45.61%","5.3MB / 3.56MB","115GB / 34.7GB","108"
"2026-07-31T12:28:30.1509917Z","performance_02","dc3ae6023b26","166.98%","3.471GiB","7.612GiB","45.60%","5.3MB / 3.56MB","115GB / 34.7GB","108"
"2026-07-31T12:28:33.1562586Z","performance_02","dc3ae6023b26","171.24%","3.472GiB","7.612GiB","45.61%","5.3MB / 3.56MB","115GB / 34.7GB","108"
"2026-07-31T12:28:35.1884929Z","performance_02","dc3ae6023b26","161.12%","3.508GiB","7.612GiB","46.08%","5.3MB / 3.56MB","115GB / 34.7GB","108"
"2026-07-31T12:28:37.2170358Z","performance_02","dc3ae6023b26","166.27%","3.473GiB","7.612GiB","45.62%","5.3MB / 3.56MB","115GB / 34.7GB","108"
"2026-07-31T12:28:39.2488747Z","performance_02","dc3ae6023b26","168.02%","3.471GiB","7.612GiB","45.60%","5.3MB / 3.56MB","116GB / 34.7GB","108"
"2026-07-31T12:28:41.2799855Z","performance_02","dc3ae6023b26","173.38%","3.477GiB","7.612GiB","45.68%","5.31MB / 3.57MB","116GB / 34.7GB","108"
"2026-07-31T12:28:44.2861553Z","performance_02","dc3ae6023b26","166.69%","3.472GiB","7.612GiB","45.61%","5.31MB / 3.57MB","116GB / 34.7GB","108"
"2026-07-31T12:28:46.3165703Z","performance_02","dc3ae6023b26","168.53%","3.472GiB","7.612GiB","45.61%","5.31MB / 3.57MB","116GB / 34.7GB","108"
"2026-07-31T12:28:48.3452616Z","performance_02","dc3ae6023b26","167.02%","3.474GiB","7.612GiB","45.63%","5.31MB / 3.57MB","116GB / 34.7GB","108"
"2026-07-31T12:28:50.3758656Z","performance_02","dc3ae6023b26","174.18%","3.475GiB","7.612GiB","45.65%","5.31MB / 3.57MB","116GB / 34.7GB","108"
"2026-07-31T12:28:53.3805053Z","performance_02","dc3ae6023b26","170.57%","3.472GiB","7.612GiB","45.61%","5.31MB / 3.57MB","116GB / 34.7GB","108"
"2026-07-31T12:28:55.4152738Z","performance_02","dc3ae6023b26","167.30%","3.469GiB","7.612GiB","45.58%","5.31MB / 3.57MB","116GB / 34.7GB","108"
"2026-07-31T12:28:57.4480950Z","performance_02","dc3ae6023b26","173.16%","3.466GiB","7.612GiB","45.53%","5.32MB / 3.58MB","116GB / 34.7GB","108"
"2026-07-31T12:28:59.4774941Z","performance_02","dc3ae6023b26","161.63%","3.464GiB","7.612GiB","45.51%","5.32MB / 3.58MB","116GB / 34.7GB","108"
"2026-07-31T12:29:01.5082389Z","performance_02","dc3ae6023b26","170.53%","3.468GiB","7.612GiB","45.56%","5.32MB / 3.58MB","116GB / 34.7GB","108"
